Sensor 2 position, angle , timestamp, and quality in inches, degrees and seconds, respectively

 x            y            z            a            e            r            timestamp          quality
+13.37255859 +3.39257813 -8.42871094 -170.41992188 +53.65722656 -112.34619141 +1554150006.50110006 +624
+13.39453125 +3.41455078 -8.43750000 -170.37597656 +53.48144531 -111.66503906 +1554150006.50530005 +628
+13.41210938 +3.41455078 -8.44628906 -170.39794922 +53.30566406 -110.93994141 +1554150006.50939989 +628
+13.42968750 +3.41455078 -8.45947266 -170.39794922 +53.08593750 -110.19287109 +1554150006.51360011 +628
+13.44726563 +3.42773438 -8.46386719 -170.48583984 +52.95410156 -109.70947266 +1554150006.51780009 +632
+13.46923828 +3.41894531 -8.47265625 -170.66162109 +52.77832031 -109.16015625 +1554150006.52189994 +636
+13.48681641 +3.41455078 -8.48583984 -170.74951172 +52.58056641 -108.61083984 +1554150006.52609992 +640
+13.50439453 +3.42333984 -8.49462891 -170.92529297 +52.42675781 -108.23730469 +1554150006.53029990 +644
+13.52197266 +3.41455078 -8.50341797 -171.14501953 +52.25097656 -107.84179688 +1554150006.53439999 +648
+13.53955078 +3.40576172 -8.51660156 -171.32080078 +52.07519531 -107.42431641 +1554150006.53859997 +652
+13.55712891 +3.41015625 -8.52539063 -171.54052734 +51.92138672 -107.11669922 +1554150006.54279995 +652
+13.57470703 +3.40136719 -8.53417969 -171.78222656 +51.76757813 -106.80908203 +1554150006.54690003 +656
+13.59228516 +3.39697266 -8.54736328 -172.00195313 +51.61376953 -106.47949219 +1554150006.55110002 +656
+13.60546875 +3.39257813 -8.55175781 -172.22167969 +51.45996094 -106.17187500 +1554150006.55520010 +660
+13.62304688 +3.38378906 -8.56054688 -172.44140625 +51.32812500 -105.86425781 +1554150006.55940008 +660
+13.63623047 +3.37939453 -8.56933594 -172.61718750 +51.15234375 -105.53466797 +1554150006.56360006 +664
+13.64941406 +3.37500000 -8.57373047 -172.83691406 +51.04248047 -105.27099609 +1554150006.56769991 +668
+13.66699219 +3.36621094 -8.57812500 -173.03466797 +50.93261719 -104.94140625 +1554150006.57189989 +672
+13.67578125 +3.35742188 -8.58691406 -173.18847656 +50.80078125 -104.61181641 +1554150006.57610011 +672
+13.68896484 +3.35742188 -8.58691406 -173.36425781 +50.71289063 -104.37011719 +1554150006.58019996 +676
+13.70214844 +3.34863281 -8.58691406 -173.51806641 +50.66894531 -104.08447266 +1554150006.58439994 +680
+13.70654297 +3.34423828 -8.59130859 -173.60595703 +50.55908203 -103.77685547 +1554150006.58859992 +684
+13.71533203 +3.33984375 -8.59130859 -173.71582031 +50.51513672 -103.49121094 +1554150006.59270000 +684
+13.72851563 +3.32666016 -8.58691406 -173.78173828 +50.47119141 -103.18359375 +1554150006.59689999 +688
+13.73291016 +3.32226563 -8.59130859 -173.82568359 +50.40527344 -102.83203125 +1554150006.60109997 +692
+13.74169922 +3.31787109 -8.59130859 -173.86962891 +50.36132813 -102.54638672 +1554150006.60520005 +696
+13.74609375 +3.31347656 -8.59130859 -173.86962891 +50.33935547 -102.23876953 +1554150006.60940003 +696
+13.75048828 +3.31347656 -8.58691406 -173.84765625 +50.31738281 -101.90917969 +1554150006.61360002 +700
+13.75048828 +3.30468750 -8.59130859 -173.78173828 +50.27343750 -101.49169922 +1554150006.61770010 +704
+13.75927734 +3.30468750 -8.59130859 -173.69384766 +50.22949219 -101.09619141 +1554150006.62190008 +704
+13.76367188 +3.30468750 -8.59130859 -173.64990234 +50.20751953 -100.70068359 +1554150006.62610006 +708
+13.76806641 +3.29589844 -8.59570313 -173.56201172 +50.14160156 -100.19531250 +1554150006.63019991 +712
+13.77246094 +3.30029297 -8.60009766 -173.47412109 +50.07568359 -99.71191406 +1554150006.63439989 +712
+13.77685547 +3.30029297 -8.60009766 -173.38623047 +50.03173828 -99.22851563 +1554150006.63849998 +716
+13.78125000 +3.30029297 -8.60449219 -173.25439453 +49.92187500 -98.67919922 +1554150006.64269996 +716
+13.78564453 +3.29589844 -8.60888672 -173.16650391 +49.81201172 -98.15185547 +1554150006.64689994 +720
+13.79443359 +3.29589844 -8.60888672 -173.10058594 +49.74609375 -97.62451172 +1554150006.65100002 +720
+13.80322266 +3.29589844 -8.61328125 -173.03466797 +49.63623047 -97.14111328 +1554150006.65520000 +724
+13.81201172 +3.28710938 -8.62207031 -173.03466797 +49.48242188 -96.65771484 +1554150006.65939999 +728
+13.82519531 +3.27832031 -8.62207031 -173.03466797 +49.35058594 -96.17431641 +1554150006.66350007 +732
+13.83398438 +3.28710938 -8.63085938 -173.05664063 +49.19677734 -95.88867188 +1554150006.66770005 +736
+13.84716797 +3.26953125 -8.63964844 -173.16650391 +48.99902344 -95.53710938 +1554150006.67190003 +740
+13.85595703 +3.24755859 -8.64843750 -173.23242188 +48.82324219 -95.18554688 +1554150006.67600012 +744
+13.87353516 +3.25634766 -8.65283203 -173.32031250 +48.64746094 -95.14160156 +1554150006.68020010 +748
+13.88671875 +3.22998047 -8.66162109 -173.56201172 +48.42773438 -95.05371094 +1554150006.68440008 +756
+13.89990234 +3.20361328 -8.67480469 -173.71582031 +48.20800781 -94.94384766 +1554150006.68849993 +760
+13.91308594 +3.21240234 -8.68359375 -173.93554688 +48.03222656 -95.20751953 +1554150006.69269991 +760
+13.93066406 +3.18164063 -8.69238281 -174.24316406 +47.81250000 -95.38330078 +1554150006.69689989 +768
+13.94384766 +3.15527344 -8.70556641 -174.46289063 +47.57080078 -95.53710938 +1554150006.70099998 +776
+13.95263672 +3.15087891 -8.71435547 -174.68261719 +47.39501953 -95.91064453 +1554150006.70519996 +776
+13.96582031 +3.12890625 -8.72314453 -174.99023438 +47.19726563 -96.30615234 +1554150006.70930004 +780
+13.97460938 +3.10253906 -8.73632813 -175.23193359 +46.97753906 -96.70166016 +1554150006.71350002 +784
+13.98339844 +3.09814453 -8.74072266 -175.38574219 +46.86767578 -96.98730469 +1554150006.71770000 +784
+13.99218750 +3.08496094 -8.74511719 -175.58349609 +46.75781250 -97.38281250 +1554150006.72180009 +784
+14.00097656 +3.07177734 -8.75390625 -175.82519531 +46.60400391 -97.84423828 +1554150006.72600007 +784
+14.00976563 +3.05859375 -8.76269531 -176.06689453 +46.45019531 -98.32763672 +1554150006.73020005 +784
+14.01416016 +3.04541016 -8.76708984 -176.30859375 +46.27441406 -98.89892578 +1554150006.73429990 +788
+14.02294922 +3.03222656 -8.77587891 -176.57226563 +46.09863281 -99.49218750 +1554150006.73850012 +788
+14.04492188 +3.00146484 -8.79345703 -177.23144531 +45.68115234 -101.14013672 +1554150006.74270010 +792
+14.05371094 +2.98828125 -8.79785156 -177.60498047 +45.48339844 -102.10693359 +1554150006.74679995 +792
+14.06250000 +2.97949219 -8.80224609 -177.91259766 +45.28564453 -102.94189453 +1554150006.75099993 +792
+14.06689453 +2.97070313 -8.80664063 -178.24218750 +45.13183594 -103.90869141 +1554150006.75519991 +792
+14.07568359 +2.96191406 -8.80664063 -178.57177734 +45.00000000 -104.78759766 +1554150006.75929999 +788
+14.08007813 +2.95312500 -8.81103516 -178.90136719 +44.84619141 -105.64453125 +1554150006.76349998 +788
+14.08886719 +2.94873047 -8.81103516 -179.23095703 +44.71435547 -106.58935547 +1554150006.76769996 +784
+14.09326172 +2.93994141 -8.80664063 -179.56054688 +44.62646484 -107.53417969 +1554150006.77180004 +784
+14.09765625 +2.93554688 -8.80664063 -179.89013672 +44.51660156 -108.47900391 +1554150006.77600002 +780
+14.10205078 +2.92675781 -8.79785156 +179.73632813 +44.47265625 -109.44580078 +1554150006.78020000 +780
+14.11083984 +2.91796875 -8.78466797 +179.38476563 +44.45068359 -110.43457031 +1554150006.78430009 +780
+14.11083984 +2.90917969 -8.78027344 +179.01123047 +44.36279297 -111.40136719 +1554150006.78850007 +776
+14.11523438 +2.89599609 -8.77148438 +178.63769531 +44.36279297 -112.39013672 +1554150006.79259992 +776
+14.11523438 +2.88720703 -8.75830078 +178.26416016 +44.38476563 -113.35693359 +1554150006.79679990 +772
+14.11962891 +2.87841797 -8.74951172 +177.89062500 +44.38476563 -114.32373047 +1554150006.80100012 +772
+14.11962891 +2.86523438 -8.73193359 +177.51708984 +44.42871094 -115.31250000 +1554150006.80509996 +768
+14.12402344 +2.84765625 -8.71435547 +177.14355469 +44.49462891 -116.25732422 +1554150006.80929995 +768
+14.12402344 +2.83447266 -8.70117188 +176.79199219 +44.53857422 -117.18017578 +1554150006.81349993 +764
+14.11962891 +2.81689453 -8.68359375 +176.41845703 +44.62646484 -118.12500000 +1554150006.81760001 +760
+14.11962891 +2.79931641 -8.66601563 +176.04492188 +44.71435547 -119.06982422 +1554150006.82179999 +760
+14.11962891 +2.78173828 -8.65283203 +175.69335938 +44.78027344 -119.99267578 +1554150006.82599998 +756
+14.11523438 +2.76855469 -8.63525391 +175.31982422 +44.86816406 -120.98144531 +1554150006.83010006 +752
+14.11523438 +2.74658203 -8.61328125 +174.90234375 +44.97802734 -121.92626953 +1554150006.83430004 +752
+14.10644531 +2.72460938 -8.60009766 +174.55078125 +45.06591797 -122.84912109 +1554150006.83850002 +752
+14.10205078 +2.71142578 -8.57812500 +174.15527344 +45.17578125 -123.94775391 +1554150006.84260011 +748
+14.09765625 +2.68505859 -8.56054688 +173.71582031 +45.30761719 -124.98046875 +1554150006.84680009 +748
+14.08886719 +2.65429688 -8.54296875 +173.32031250 +45.39550781 -126.01318359 +1554150006.85100007 +744
+14.08447266 +2.64111328 -8.52539063 +172.90283203 +45.52734375 -127.19970703 +1554150006.85509992 +744
+14.07568359 +2.61474609 -8.50341797 +172.41943359 +45.65917969 -128.36425781 +1554150006.85929990 +744
+14.06250000 +2.58398438 -8.48583984 +171.97998047 +45.74707031 -129.50683594 +1554150006.86339998 +740
+14.05371094 +2.56201172 -8.46386719 +171.47460938 +45.87890625 -130.78125000 +1554150006.86759996 +740
+14.04492188 +2.53125000 -8.43750000 +170.92529297 +46.03271484 -132.01171875 +1554150006.87179995 +740
+14.03613281 +2.49609375 -8.41992188 +170.44189453 +46.16455078 -133.22021484 +1554150006.87590003 +740
+14.02294922 +2.46972656 -8.39794922 +169.93652344 +46.29638672 -134.53857422 +1554150006.88010001 +740
+14.00976563 +2.43457031 -8.37158203 +169.38720703 +46.45019531 -135.83496094 +1554150006.88429999 +740
+14.00097656 +2.39941406 -8.34082031 +168.79394531 +46.60400391 -137.13134766 +1554150006.88840008 +740
+13.98779297 +2.35986328 -8.31445313 +168.24462891 +46.73583984 -138.33984375 +1554150006.89260006 +744
+13.97900391 +2.32910156 -8.28808594 +167.71728516 +46.86767578 -139.57031250 +1554150006.89680004 +744
+13.97021484 +2.29394531 -8.25292969 +167.14599609 +47.04345703 -140.77880859 +1554150006.90089989 +744
+13.95263672 +2.25878906 -8.23095703 +166.66259766 +47.13134766 -141.92138672 +1554150006.90510011 +744
+13.94384766 +2.22802734 -8.20898438 +166.17919922 +47.21923828 -143.04199219 +1554150006.90930009 +744
+13.93945313 +2.19726563 -8.16503906 +165.65185547 +47.43896484 -144.20654297 +1554150006.91339993 +748
+13.92626953 +2.16650391 -8.14306641 +165.25634766 +47.48291016 -145.19531250 +1554150006.91759992 +752
+13.91748047 +2.14453125 -8.12548828 +164.88281250 +47.50488281 -146.16210938 +1554150006.92179990 +752
+13.92187500 +2.12255859 -8.08154297 +164.46533203 +47.70263672 -147.23876953 +1554150006.92589998 +756
+13.91308594 +2.10498047 -8.05957031 +164.17968750 +47.70263672 -148.13964844 +1554150006.93009996 +752
+13.91308594 +2.09619141 -8.04638672 +163.95996094 +47.68066406 -149.01855469 +1554150006.93429995 +752
+13.92187500 +2.08740234 -8.00683594 +163.71826172 +47.81250000 -149.96337891 +1554150006.93840003 +756
+13.92187500 +2.08740234 -7.99365234 +163.58642578 +47.74658203 -150.79833984 +1554150006.94260001 +752
+13.92187500 +2.08300781 -7.98046875 +163.49853516 +47.70263672 -151.58935547 +1554150006.94670010 +748
+13.93945313 +2.08740234 -7.94531250 +163.41064453 +47.79052734 -152.46826172 +1554150006.95090008 +752
+13.94824219 +2.09619141 -7.92773438 +163.43261719 +47.72460938 -153.25927734 +1554150006.95510006 +752
+13.96142578 +2.10937500 -7.91894531 +163.47656250 +47.65869141 -154.02832031 +1554150006.95919991 +748
+13.97900391 +2.12255859 -7.89697266 +163.52050781 +47.65869141 -154.84130859 +1554150006.96339989 +748
+13.98779297 +2.14013672 -7.88378906 +163.60839844 +47.57080078 -155.61035156 +1554150006.96760011 +748
+14.00097656 +2.15771484 -7.87500000 +163.74023438 +47.48291016 -156.37939453 +1554150006.97169995 +748
+14.01855469 +2.17968750 -7.85742188 +163.87207031 +47.43896484 -157.14843750 +1554150006.97589993 +748
+14.03173828 +2.20605469 -7.84423828 +164.04785156 +47.37304688 -157.96142578 +1554150006.98009992 +748
+14.04492188 +2.22802734 -7.83105469 +164.20166016 +47.30712891 -158.73046875 +1554150006.98420000 +748
+14.05810547 +2.25000000 -7.81787109 +164.39941406 +47.24121094 -159.49951172 +1554150006.98839998 +744
+14.06689453 +2.27636719 -7.80468750 +164.59716797 +47.19726563 -160.35644531 +1554150006.99259996 +744
+14.08007813 +2.30273438 -7.79150391 +164.75097656 +47.15332031 -161.23535156 +1554150006.99670005 +744
+14.08447266 +2.32470703 -7.78271484 +164.97070313 +47.06542969 -162.04833984 +1554150007.00090003 +740
+14.08886719 +2.36425781 -7.76513672 +165.14648438 +47.04345703 -163.12500000 +1554150007.00510001 +744
+14.09326172 +2.38183594 -7.74316406 +165.25634766 +47.04345703 -164.11376953 +1554150007.00920010 +744
+14.08886719 +2.39941406 -7.72998047 +165.49804688 +46.99951172 -165.03662109 +1554150007.01340008 +740
+14.09326172 +2.43457031 -7.70800781 +165.67382813 +47.04345703 -166.22314453 +1554150007.01749992 +740
+14.08886719 +2.45654297 -7.67724609 +165.80566406 +47.10937500 -167.40966797 +1554150007.02169991 +744
+14.07568359 +2.48291016 -7.66845703 +166.00341797 +47.06542969 -168.53027344 +1554150007.02589989 +736
+14.07128906 +2.50927734 -7.63769531 +166.09130859 +47.17529297 -169.82666016 +1554150007.02999997 +740
+14.06250000 +2.52246094 -7.60253906 +166.13525391 +47.32910156 -171.12304688 +1554150007.03419995 +736
+14.04052734 +2.54003906 -7.58056641 +166.26708984 +47.37304688 -172.30957031 +1554150007.03839993 +732
+14.02734375 +2.55322266 -7.54101563 +166.28906250 +47.61474609 -173.60595703 +1554150007.04250002 +728
+14.01416016 +2.57958984 -7.49267578 +166.33300781 +47.87841797 -174.94628906 +1554150007.04670000 +728
+13.98779297 +2.59716797 -7.46191406 +166.33300781 +48.03222656 -176.22070313 +1554150007.05089998 +724
+13.96582031 +2.57958984 -7.41796875 +166.24511719 +48.33984375 -177.20947266 +1554150007.05500007 +716
+13.94384766 +2.60156250 -7.36962891 +166.24511719 +48.64746094 -178.28613281 +1554150007.05920005 +712
+13.91748047 +2.61474609 -7.32568359 +166.11328125 +48.91113281 -179.38476563 +1554150007.06340003 +708
+13.88671875 +2.59277344 -7.28173828 +165.95947266 +49.21875000 +179.91210938 +1554150007.06750011 +700
+13.86474609 +2.61035156 -7.23779297 +165.93750000 +49.54833984 +179.16503906 +1554150007.07170010 +692
+13.84277344 +2.61914063 -7.17626953 +165.76171875 +49.92187500 +178.33007813 +1554150007.07590008 +692
+13.81201172 +2.60156250 -7.13671875 +165.69580078 +50.18554688 +178.00048828 +1554150007.07999992 +680
+13.78564453 +2.61474609 -7.10156250 +165.71777344 +50.44921875 +177.62695313 +1554150007.08419991 +672
+13.75048828 +2.61914063 -7.00927734 +165.56396484 +51.04248047 +177.05566406 +1554150007.09249997 +660
+13.72851563 +2.62792969 -6.98730469 +165.67382813 +51.19628906 +177.01171875 +1554150007.09669995 +648
+13.72851563 +2.64111328 -6.93017578 +165.65185547 +51.59179688 +176.81396484 +1554150007.10080004 +648
+13.71093750 +2.67626953 -6.88623047 +166.13525391 +51.78955078 +177.03369141 +1554150007.10920000 +636
+13.72412109 +2.70263672 -6.83349609 +166.28906250 +52.09716797 +177.03369141 +1554150007.11330009 +640
+13.73291016 +2.75976563 -6.80273438 +167.10205078 +52.16308594 +177.45117188 +1554150007.12170005 +632
+13.75488281 +2.79492188 -6.75878906 +167.45361328 +52.36083984 +177.60498047 +1554150007.12579989 +632
+13.76806641 +2.83886719 -6.74560547 +167.98095703 +52.36083984 +177.84667969 +1554150007.13000011 +632
+13.78564453 +2.87841797 -6.73242188 +168.55224609 +52.31689453 +178.13232422 +1554150007.13420010 +632
+13.81201172 +2.92675781 -6.70166016 +169.10156250 +52.42675781 +178.37402344 +1554150007.13829994 +636
+13.83837891 +2.97949219 -6.67968750 +169.76074219 +52.42675781 +178.68164063 +1554150007.14249992 +640
+13.86474609 +3.02343750 -6.66210938 +170.39794922 +52.40478516 +179.01123047 +1554150007.14669991 +640
+13.89111328 +3.07177734 -6.64453125 +171.05712891 +52.40478516 +179.36279297 +1554150007.15079999 +644
+13.91308594 +3.11132813 -6.62695313 +171.67236328 +52.38281250 +179.71435547 +1554150007.15499997 +640
+13.93505859 +3.16845703 -6.60498047 +172.35351563 +52.38281250 -179.91210938 +1554150007.15919995 +644
+13.95263672 +3.22119141 -6.59179688 +173.07861328 +52.33886719 -179.51660156 +1554150007.16330004 +648
+13.97021484 +3.25634766 -6.56982422 +173.58398438 +52.38281250 -179.18701172 +1554150007.16750002 +644
+13.99218750 +3.30029297 -6.54345703 +174.19921875 +52.42675781 -178.83544922 +1554150007.17160010 +648
+14.01855469 +3.38378906 -6.49511719 +175.49560547 +52.49267578 -177.95654297 +1554150007.18000007 +648
+14.02734375 +3.42333984 -6.45556641 +176.11083984 +52.58056641 -177.56103516 +1554150007.18409991 +648
+14.03173828 +3.46728516 -6.43359375 +176.74804688 +52.60253906 -177.12158203 +1554150007.18829989 +648
+14.03613281 +3.50244141 -6.39843750 +177.31933594 +52.73437500 -176.68212891 +1554150007.19250011 +648
+14.04052734 +3.53320313 -6.35449219 +177.86865234 +52.91015625 -176.28662109 +1554150007.19659996 +652
+14.03613281 +3.56835938 -6.31933594 +178.39599609 +52.99804688 -175.89111328 +1554150007.20079994 +652
+14.03613281 +3.59912109 -6.27978516 +178.90136719 +53.17382813 -175.51757813 +1554150007.20499992 +652
+14.03173828 +3.62109375 -6.23583984 +179.36279297 +53.34960938 -175.16601563 +1554150007.20910001 +652
+14.02734375 +3.64306641 -6.20507813 +179.80224609 +53.48144531 -174.81445313 +1554150007.21329999 +648
+14.01855469 +3.66943359 -6.16552734 -179.73632813 +53.61328125 -174.52880859 +1554150007.21749997 +648
+14.01416016 +3.68701172 -6.13037109 -179.34082031 +53.74511719 -174.22119141 +1554150007.22160006 +644
+14.00976563 +3.70458984 -6.09521484 -178.96728516 +53.87695313 -173.93554688 +1554150007.22580004 +640
+14.00537109 +3.73095703 -6.06884766 -178.54980469 +53.98681641 -173.73779297 +1554150007.23000002 +640
+14.00097656 +3.74414063 -6.04248047 -178.22021484 +54.03076172 -173.51806641 +1554150007.23410010 +636
+14.00537109 +3.75292969 -6.01171875 -177.91259766 +54.14062500 -173.29833984 +1554150007.23830009 +632
+14.00097656 +3.78808594 -5.98535156 -177.25341797 +54.07470703 -173.01269531 +1554150007.24659991 +620
+14.00976563 +3.79687500 -5.96777344 -176.98974609 +54.09667969 -172.88085938 +1554150007.25079989 +612
+14.01416016 +3.81884766 -5.95898438 -176.72607422 +54.00878906 -172.83691406 +1554150007.25489998 +608
+14.01855469 +3.82763672 -5.95898438 -176.48437500 +53.89892578 -172.77099609 +1554150007.25909996 +600
+14.03613281 +3.83642578 -5.95019531 -176.26464844 +53.81103516 -172.72705078 +1554150007.26329994 +592
+14.04052734 +3.84960938 -5.95019531 -176.06689453 +53.70117188 -172.70507813 +1554150007.26740003 +584
+14.05371094 +3.85839844 -5.95458984 -175.86914063 +53.52539063 -172.70507813 +1554150007.27160001 +576
+14.07128906 +3.86718750 -5.95458984 -175.69335938 +53.34960938 -172.72705078 +1554150007.27579999 +568
+14.08447266 +3.88037109 -5.96337891 -175.53955078 +53.15185547 -172.79296875 +1554150007.27990007 +564
+14.11962891 +3.89355469 -5.98095703 -175.31982422 +52.66845703 -172.99072266 +1554150007.28830004 +548
+14.13720703 +3.90234375 -5.99414063 -175.20996094 +52.38281250 -173.16650391 +1554150007.29239988 +544
+14.15917969 +3.90673828 -6.00732422 -175.16601563 +52.11914063 -173.34228516 +1554150007.29660010 +540
+14.17236328 +3.91113281 -6.02490234 -175.14404297 +51.81152344 -173.49609375 +1554150007.30080009 +536
+14.21191406 +3.91552734 -6.05566406 -175.20996094 +51.26220703 -174.02343750 +1554150007.30909991 +532
+14.22070313 +3.91552734 -6.08203125 -175.25390625 +50.93261719 -174.26513672 +1554150007.31329989 +532
+14.23828125 +3.90673828 -6.09960938 -175.38574219 +50.69091797 -174.57275391 +1554150007.31739998 +528
+14.25585938 +3.90673828 -6.13476563 -175.58349609 +50.20751953 -175.16601563 +1554150007.32570004 +524
+14.26464844 +3.89794922 -6.15234375 -175.75927734 +50.03173828 -175.49560547 +1554150007.32990003 +524
+14.27343750 +3.89355469 -6.16552734 -175.91308594 +49.85595703 -175.82519531 +1554150007.33410001 +524
+14.27343750 +3.88916016 -6.19189453 -176.08886719 +49.61425781 -176.15478516 +1554150007.33820009 +524
+14.28222656 +3.88037109 -6.20947266 -176.26464844 +49.46044922 -176.50634766 +1554150007.34240007 +520
+14.28222656 +3.88037109 -6.22265625 -176.44042969 +49.30664063 -176.85791016 +1554150007.34660006 +516
+14.28222656 +3.88037109 -6.24462891 -176.57226563 +49.13085938 -177.20947266 +1554150007.35069990 +516
+14.28222656 +3.87158203 -6.25781250 -176.74804688 +49.02099609 -177.51708984 +1554150007.35489988 +512
+14.28222656 +3.87597656 -6.26660156 -176.90185547 +48.93310547 -177.86865234 +1554150007.35910010 +508
+14.27783203 +3.87597656 -6.28857422 -177.03369141 +48.80126953 -178.19824219 +1554150007.36319995 +508
+14.27343750 +3.87597656 -6.30175781 -177.16552734 +48.69140625 -178.48388672 +1554150007.36739993 +504
+14.26464844 +3.88476563 -6.31933594 -177.27539063 +48.60351563 -178.79150391 +1554150007.37159991 +504
+14.25585938 +3.89355469 -6.33691406 -177.34130859 +48.51562500 -179.09912109 +1554150007.37570000 +508
+14.24707031 +3.89794922 -6.35009766 -177.40722656 +48.47167969 -179.31884766 +1554150007.37989998 +504
+14.23828125 +3.91552734 -6.35888672 -177.45117188 +48.44970703 -179.58251953 +1554150007.38409996 +504
+14.22509766 +3.93310547 -6.37646484 -177.45117188 +48.38378906 -179.82421875 +1554150007.38820004 +508
+14.21191406 +3.94189453 -6.38525391 -177.47314453 +48.36181641 -179.97802734 +1554150007.39240003 +508
+14.19433594 +3.95947266 -6.39843750 -177.45117188 +48.33984375 +179.82421875 +1554150007.39660001 +512
+14.17236328 +3.98583984 -6.41162109 -177.38525391 +48.31787109 +179.67041016 +1554150007.40070009 +516
+14.15917969 +3.99902344 -6.42480469 -177.34130859 +48.33984375 +179.56054688 +1554150007.40490007 +520
+14.14160156 +4.02099609 -6.42919922 -177.27539063 +48.36181641 +179.47265625 +1554150007.40899992 +520
+14.11523438 +4.05175781 -6.44238281 -177.16552734 +48.38378906 +179.38476563 +1554150007.41319990 +528
+14.09765625 +4.06933594 -6.45117188 -177.09960938 +48.42773438 +179.34082031 +1554150007.41739988 +528
+14.07568359 +4.09130859 -6.45556641 -177.01171875 +48.49365234 +179.29687500 +1554150007.42149997 +532
+14.04931641 +4.11767578 -6.46435547 -176.87988281 +48.53759766 +179.29687500 +1554150007.42569995 +536
+14.02294922 +4.14404297 -6.46875000 -176.74804688 +48.62548828 +179.29687500 +1554150007.42989993 +540
+13.99218750 +4.17480469 -6.47314453 -176.59423828 +48.71337891 +179.31884766 +1554150007.43400002 +544
+13.95703125 +4.20556641 -6.47753906 -176.41845703 +48.82324219 +179.36279297 +1554150007.43820000 +548
+13.88671875 +4.26708984 -6.48632813 -176.06689453 +49.06494141 +179.49462891 +1554150007.44239998 +564
+13.83398438 +4.31103516 -6.48632813 -175.82519531 +49.26269531 +179.60449219 +1554150007.44650006 +568
+13.78564453 +4.34619141 -6.48632813 -175.60546875 +49.43847656 +179.73632813 +1554150007.45070004 +576
+13.71972656 +4.39013672 -6.48632813 -175.29785156 +49.68017578 -179.97802734 +1554150007.45490003 +584
+13.67578125 +4.42529297 -6.48193359 -175.07812500 +49.87792969 -179.80224609 +1554150007.45900011 +584
+13.63183594 +4.45605469 -6.47753906 -174.88037109 +50.03173828 -179.64843750 +1554150007.46320009 +584
+13.58789063 +4.47802734 -6.47314453 -174.70458984 +50.18554688 -179.42871094 +1554150007.46740007 +584
+13.54394531 +4.50878906 -6.47314453 -174.50683594 +50.33935547 -179.23095703 +1554150007.47149992 +584
+13.50439453 +4.53515625 -6.46875000 -174.37500000 +50.51513672 -179.05517578 +1554150007.47569990 +584
+13.46044922 +4.55273438 -6.46435547 -174.19921875 +50.62500000 -178.74755859 +1554150007.47979999 +584
+13.42529297 +4.57910156 -6.46875000 -174.02343750 +50.73486328 -178.46191406 +1554150007.48399997 +580
+13.39013672 +4.60107422 -6.45996094 -173.91357422 +50.91064453 -178.19824219 +1554150007.48819995 +580
+13.34619141 +4.62304688 -6.45996094 -173.73779297 +50.95458984 -177.84667969 +1554150007.49230003 +576
+13.31103516 +4.64501953 -6.46875000 -173.56201172 +50.99853516 -177.49511719 +1554150007.49650002 +576
+13.28466797 +4.66699219 -6.45996094 -173.47412109 +51.13037109 -177.18750000 +1554150007.50070000 +572
+13.24951172 +4.68896484 -6.46435547 -173.32031250 +51.15234375 -176.81396484 +1554150007.50480008 +572
+13.22314453 +4.70214844 -6.47314453 -173.18847656 +51.15234375 -176.37451172 +1554150007.50900006 +568
+13.20117188 +4.71972656 -6.46875000 -173.10058594 +51.21826172 -175.97900391 +1554150007.51320004 +564
+13.17480469 +4.73730469 -6.47753906 -172.96875000 +51.19628906 -175.53955078 +1554150007.51729989 +560
+13.15283203 +4.75048828 -6.48632813 -172.83691406 +51.17431641 -175.07812500 +1554150007.52150011 +556
+13.13964844 +4.75927734 -6.48632813 -172.79296875 +51.19628906 -174.66064453 +1554150007.52570009 +552
+13.11767578 +4.78125000 -6.49072266 -172.68310547 +51.17431641 -174.24316406 +1554150007.52979994 +548
+13.10449219 +4.78564453 -6.49951172 -172.63916016 +51.13037109 -173.80371094 +1554150007.53399992 +544
+13.09130859 +4.79003906 -6.50390625 -172.57324219 +51.10839844 -173.36425781 +1554150007.53819990 +540
+13.07812500 +4.80322266 -6.50390625 -172.55126953 +51.10839844 -172.99072266 +1554150007.54229999 +532
+13.06494141 +4.80761719 -6.50830078 -172.50732422 +51.10839844 -172.59521484 +1554150007.54649997 +528
+13.05175781 +4.81201172 -6.51269531 -172.50732422 +51.08642578 -172.22167969 +1554150007.55069995 +520
+13.04296875 +4.81640625 -6.51269531 -172.52929688 +51.13037109 -171.91406250 +1554150007.55480003 +516
+13.02539063 +4.81640625 -6.50390625 -172.57324219 +51.17431641 -171.60644531 +1554150007.55900002 +508
+13.00781250 +4.81640625 -6.51269531 -172.57324219 +51.15234375 -171.27685547 +1554150007.56310010 +504
+12.99902344 +4.81201172 -6.50390625 -172.66113281 +51.26220703 -171.01318359 +1554150007.56730008 +500
+12.98144531 +4.81201172 -6.49072266 -172.74902344 +51.39404297 -170.79345703 +1554150007.57150006 +496
+12.95947266 +4.80761719 -6.49072266 -172.79296875 +51.43798828 -170.55175781 +1554150007.57559991 +492
+12.94628906 +4.79882813 -6.47753906 -172.92480469 +51.56982422 -170.33203125 +1554150007.57979989 +484
+12.92431641 +4.79443359 -6.46435547 -173.01269531 +51.72363281 -170.13427734 +1554150007.58400011 +480
