Sensor 2 position, angle , timestamp, and quality in inches, degrees and seconds, respectively

 x            y            z            a            e            r            timestamp          quality
+13.14404297 -2.55322266 -8.87695313 +109.44580078 +41.37451172 +80.17822266 +1554150172.84109998 +708
+13.13964844 -2.52246094 -8.88134766 +109.42382813 +41.50634766 +80.35400391 +1554150172.84529996 +708
+13.13964844 -2.49609375 -8.87695313 +109.35791016 +41.66015625 +80.50781250 +1554150172.84940004 +708
+13.13964844 -2.46972656 -8.87695313 +109.31396484 +41.81396484 +80.68359375 +1554150172.85360003 +704
+13.13964844 -2.43896484 -8.87695313 +109.27001953 +41.94580078 +80.83740234 +1554150172.85780001 +704
+13.13964844 -2.40820313 -8.87695313 +109.22607422 +42.09960938 +80.99121094 +1554150172.86190009 +700
+13.13964844 -2.38183594 -8.87695313 +109.16015625 +42.25341797 +81.14501953 +1554150172.86610007 +700
+13.13964844 -2.35107422 -8.87695313 +109.11621094 +42.40722656 +81.32080078 +1554150172.87030005 +700
+13.14404297 -2.32031250 -8.87255859 +109.07226563 +42.58300781 +81.45263672 +1554150172.87439990 +696
+13.14404297 -2.29394531 -8.86816406 +109.02832031 +42.75878906 +81.60644531 +1554150172.87859988 +696
+13.14843750 -2.25878906 -8.86816406 +109.05029297 +42.93457031 +81.78222656 +1554150172.88280010 +696
+13.15283203 -2.22363281 -8.86376953 +109.02832031 +43.11035156 +81.91406250 +1554150172.88689995 +696
+13.15283203 -2.19726563 -8.85937500 +109.02832031 +43.33007813 +82.11181641 +1554150172.89109993 +692
+13.16162109 -2.16650391 -8.85498047 +109.05029297 +43.54980469 +82.33154297 +1554150172.89529991 +692
+13.16601563 -2.13134766 -8.84619141 +109.05029297 +43.76953125 +82.50732422 +1554150172.89940000 +692
+13.17041016 -2.10498047 -8.84179688 +109.07226563 +43.98925781 +82.74902344 +1554150172.90359998 +688
+13.17480469 -2.06542969 -8.84179688 +109.16015625 +44.20898438 +83.01269531 +1554150172.90770006 +688
+13.18359375 -2.03027344 -8.82421875 +109.20410156 +44.45068359 +83.18847656 +1554150172.91190004 +688
+13.19238281 -1.99951172 -8.81982422 +109.31396484 +44.71435547 +83.54003906 +1554150172.91610003 +684
+13.20117188 -1.95996094 -8.81982422 +109.46777344 +44.95605469 +83.91357422 +1554150172.92020011 +680
+13.20996094 -1.92480469 -8.80224609 +109.55566406 +45.21972656 +84.24316406 +1554150172.92440009 +680
+13.21875000 -1.89843750 -8.79785156 +109.68750000 +45.50537109 +84.74853516 +1554150172.92860007 +676
+13.23193359 -1.85449219 -8.79785156 +109.90722656 +45.74707031 +85.27587891 +1554150172.93269992 +672
+13.24072266 -1.81054688 -8.78027344 +110.06103516 +46.03271484 +85.71533203 +1554150172.93689990 +672
+13.25390625 -1.77978516 -8.77148438 +110.28076172 +46.36230469 +86.37451172 +1554150172.94109988 +664
+13.26708984 -1.72705078 -8.76708984 +110.58837891 +46.62597656 +87.03369141 +1554150172.94519997 +664
+13.28027344 -1.67871094 -8.75390625 +110.83007813 +46.93359375 +87.62695313 +1554150172.94939995 +664
+13.29345703 -1.64355469 -8.74511719 +111.11572266 +47.28515625 +88.46191406 +1554150172.95359993 +660
+13.30664063 -1.59082031 -8.74072266 +111.48925781 +47.61474609 +89.29687500 +1554150172.95770001 +660
+13.32421875 -1.54248047 -8.72314453 +111.81884766 +47.96630859 +90.06591797 +1554150172.96190000 +664
+13.33740234 -1.49853516 -8.70996094 +112.17041016 +48.36181641 +90.96679688 +1554150172.96609998 +664
+13.35058594 -1.43701172 -8.70117188 +112.58789063 +48.73535156 +91.82373047 +1554150172.97020006 +668
+13.37255859 -1.37548828 -8.68359375 +112.98339844 +49.13085938 +92.63671875 +1554150172.97440004 +672
+13.38134766 -1.32275391 -8.67480469 +113.42285156 +49.57031250 +93.62548828 +1554150172.97849989 +672
+13.39892578 -1.26123047 -8.66162109 +113.90625000 +49.98779297 +94.59228516 +1554150172.98270011 +676
+13.41650391 -1.20410156 -8.64404297 +114.34570313 +50.47119141 +95.49316406 +1554150172.98690009 +680
+13.42968750 -1.14697266 -8.63525391 +114.87304688 +50.93261719 +96.54785156 +1554150172.99099994 +680
+13.44726563 -1.08544922 -8.62646484 +115.42236328 +51.39404297 +97.55859375 +1554150172.99519992 +684
+13.46923828 -1.01953125 -8.60449219 +115.90576172 +51.87744141 +98.48144531 +1554150172.99939990 +688
+13.47802734 -0.95800781 -8.59570313 +116.52099609 +52.33886719 +99.62402344 +1554150173.00349998 +688
+13.49560547 -0.89648438 -8.58691406 +117.13623047 +52.80029297 +100.74462891 +1554150173.00769997 +688
+13.52197266 -0.83056641 -8.56933594 +117.68554688 +53.30566406 +101.75537109 +1554150173.01189995 +692
+13.53515625 -0.76904297 -8.56494141 +118.43261719 +53.74511719 +103.00781250 +1554150173.01600003 +692
+13.55273438 -0.70751953 -8.56494141 +119.15771484 +54.18457031 +104.26025391 +1554150173.02020001 +692
+13.57470703 -0.64160156 -8.55175781 +119.81689453 +54.66796875 +105.40283203 +1554150173.02440000 +696
+13.58789063 -0.58007813 -8.54736328 +120.62988281 +55.08544922 +106.76513672 +1554150173.02850008 +692
+13.60986328 -0.51855469 -8.54736328 +121.46484375 +55.48095703 +108.12744141 +1554150173.03270006 +692
+13.63623047 -0.44824219 -8.53857422 +122.25585938 +55.94238281 +109.40185547 +1554150173.03690004 +696
+13.64941406 -0.38232422 -8.54296875 +123.22265625 +56.31591797 +110.85205078 +1554150173.04099989 +696
+13.67138672 -0.32080078 -8.55175781 +124.18945313 +56.71142578 +112.36816406 +1554150173.04520011 +692
+13.69775391 -0.25048828 -8.54736328 +125.20019531 +57.15087891 +113.77441406 +1554150173.04940009 +696
+13.71533203 -0.17138672 -8.54736328 +126.32080078 +57.50244141 +115.22460938 +1554150173.05349994 +696
+13.73730469 -0.11425781 -8.55615234 +127.44140625 +57.89794922 +116.76269531 +1554150173.05769992 +696
+13.76806641 -0.04833984 -8.55175781 +128.62792969 +58.35937500 +118.27880859 +1554150173.06180000 +696
+13.79003906 +0.03955078 -8.56054688 +129.92431641 +58.62304688 +119.68505859 +1554150173.06599998 +696
+13.81201172 +0.08789063 -8.56933594 +131.19873047 +58.99658203 +121.26708984 +1554150173.07019997 +688
+13.85156250 +0.15380859 -8.56933594 +132.64892578 +59.47998047 +122.76123047 +1554150173.07430005 +688
+13.88232422 +0.25927734 -8.56933594 +134.09912109 +59.67773438 +123.88183594 +1554150173.07850003 +696
+13.91308594 +0.29882813 -8.57373047 +135.50537109 +60.02929688 +125.28808594 +1554150173.08270001 +688
+13.94824219 +0.34716797 -8.58691406 +137.19726563 +60.40283203 +126.80419922 +1554150173.08680010 +680
+13.97900391 +0.45263672 -8.60009766 +138.71337891 +60.46875000 +127.61718750 +1554150173.09100008 +688
+14.00976563 +0.47460938 -8.61328125 +140.14160156 +60.64453125 +128.73779297 +1554150173.09520006 +688
+14.04931641 +0.51416016 -8.61767578 +141.83349609 +60.90820313 +129.85839844 +1554150173.09929991 +688
+14.08447266 +0.59765625 -8.63085938 +143.39355469 +60.93017578 +130.45166016 +1554150173.10349989 +700
+14.11962891 +0.62402344 -8.64404297 +144.88769531 +60.97412109 +131.22070313 +1554150173.10770011 +700
+14.14599609 +0.65478516 -8.67480469 +146.53564453 +60.97412109 +132.12158203 +1554150173.11179996 +696
+14.18115234 +0.71191406 -8.69238281 +147.96386719 +60.88623047 +132.51708984 +1554150173.11599994 +704
+14.21191406 +0.73828125 -8.70996094 +149.28222656 +60.79833984 +132.95654297 +1554150173.12019992 +704
+14.23388672 +0.76025391 -8.74511719 +150.57861328 +60.60058594 +133.43994141 +1554150173.12430000 +704
+14.26025391 +0.77343750 -8.77148438 +151.85302734 +60.46875000 +133.96728516 +1554150173.12849998 +704
+14.28222656 +0.81298828 -8.80224609 +153.03955078 +60.24902344 +134.29687500 +1554150173.13260007 +708
+14.30859375 +0.83935547 -8.81982422 +153.96240234 +60.02929688 +134.51660156 +1554150173.13680005 +708
+14.33056641 +0.83056641 -8.84179688 +155.12695313 +59.89746094 +135.28564453 +1554150173.14100003 +700
+14.35253906 +0.87451172 -8.86816406 +156.20361328 +59.67773438 +135.74707031 +1554150173.14510012 +696
+14.37451172 +0.90087891 -8.89453125 +156.92871094 +59.37011719 +136.14257813 +1554150173.14930010 +692
+14.39208984 +0.88330078 -8.92089844 +157.82958984 +59.15039063 +137.10937500 +1554150173.15350008 +684
+14.41406250 +0.91845703 -8.95166016 +158.70849609 +58.88671875 +137.83447266 +1554150173.15759993 +680
+14.44042969 +0.94921875 -8.95605469 +159.32373047 +58.66699219 +138.40576172 +1554150173.16179991 +672
+14.46240234 +0.94482422 -8.97802734 +160.18066406 +58.42529297 +139.54833984 +1554150173.16599989 +660
+14.48437500 +0.97998047 -9.00000000 +161.03759766 +58.13964844 +140.53710938 +1554150173.17009997 +652
+14.51074219 +1.00195313 -9.01318359 +161.65283203 +57.87597656 +141.43798828 +1554150173.17429996 +640
+14.53710938 +1.01074219 -9.03515625 +162.37792969 +57.56835938 +142.58056641 +1554150173.17849994 +628
+14.56787109 +1.03271484 -9.05712891 +163.08105469 +57.26074219 +143.65722656 +1554150173.18260002 +620
+14.59863281 +1.05029297 -9.06591797 +163.71826172 +56.97509766 +144.71191406 +1554150173.18680000 +608
+14.62500000 +1.08105469 -9.08349609 +164.37744141 +56.60156250 +145.67871094 +1554150173.19099998 +604
+14.65576172 +1.09423828 -9.10107422 +164.94873047 +56.25000000 +146.71142578 +1554150173.19510007 +592
+14.68212891 +1.10302734 -9.11425781 +165.56396484 +55.89843750 +147.72216797 +1554150173.19930005 +584
+14.71289063 +1.13378906 -9.12744141 +166.09130859 +55.50292969 +148.49121094 +1554150173.20350003 +580
+14.74365234 +1.13818359 -9.14501953 +166.53076172 +55.10742188 +149.30419922 +1554150173.20760012 +576
+14.77880859 +1.15136719 -9.16259766 +167.08007813 +54.71191406 +150.16113281 +1554150173.21180010 +568
+14.80957031 +1.18212891 -9.17578125 +167.49755859 +54.31640625 +150.66650391 +1554150173.21589994 +568
+14.84033203 +1.18212891 -9.19335938 +167.84912109 +53.89892578 +151.25976563 +1554150173.22009993 +560
+14.86669922 +1.18652344 -9.21972656 +168.26660156 +53.43750000 +151.89697266 +1554150173.22429991 +556
+14.89746094 +1.21289063 -9.23730469 +168.59619141 +52.99804688 +152.20458984 +1554150173.22839999 +552
+14.92382813 +1.20849609 -9.25927734 +168.83789063 +52.55859375 +152.60009766 +1554150173.23259997 +552
+14.95019531 +1.20410156 -9.28564453 +169.16748047 +52.09716797 +153.01757813 +1554150173.23679996 +548
+14.98095703 +1.22167969 -9.30761719 +169.40917969 +51.65771484 +153.17138672 +1554150173.24090004 +544
+15.00732422 +1.21289063 -9.32958984 +169.56298828 +51.24023438 +153.39111328 +1554150173.24510002 +544
+15.03369141 +1.20410156 -9.36035156 +169.78271484 +50.75683594 +153.61083984 +1554150173.24930000 +544
+15.06005859 +1.20849609 -9.38232422 +169.93652344 +50.33935547 +153.67675781 +1554150173.25340009 +540
+15.08642578 +1.19531250 -9.40869141 +170.04638672 +49.89990234 +153.74267578 +1554150173.25760007 +540
+15.10839844 +1.18212891 -9.43945313 +170.15625000 +49.43847656 +153.83056641 +1554150173.26180005 +544
+15.13476563 +1.17773438 -9.46142578 +170.22216797 +49.04296875 +153.76464844 +1554150173.26589990 +540
+15.15673828 +1.16015625 -9.48339844 +170.26611328 +48.66943359 +153.74267578 +1554150173.27010012 +540
+15.17871094 +1.13818359 -9.50976563 +170.31005859 +48.22998047 +153.72070313 +1554150173.27430010 +544
+15.20068359 +1.13378906 -9.52734375 +170.28808594 +47.87841797 +153.50097656 +1554150173.27839994 +544
+15.22705078 +1.10742188 -9.54052734 +170.20019531 +47.54882813 +153.30322266 +1554150173.28259993 +544
+15.24462891 +1.07666016 -9.56689453 +170.11230469 +47.15332031 +153.14941406 +1554150173.28670001 +552
+15.26660156 +1.05908203 -9.58447266 +170.00244141 +46.82373047 +152.84179688 +1554150173.29089999 +552
+15.28417969 +1.02832031 -9.59765625 +169.84863281 +46.51611328 +152.51220703 +1554150173.29509997 +556
+15.29296875 +0.99755859 -9.62402344 +169.69482422 +46.12060547 +152.22656250 +1554150173.29920006 +564
+15.31054688 +0.97998047 -9.63281250 +169.47509766 +45.85693359 +151.72119141 +1554150173.30340004 +568
+15.32812500 +0.93603516 -9.64160156 +169.18945313 +45.57128906 +151.28173828 +1554150173.30760002 +572
+15.33251953 +0.89208984 -9.66796875 +168.92578125 +45.24169922 +150.84228516 +1554150173.31170011 +584
+15.34570313 +0.85693359 -9.67675781 +168.61816406 +45.00000000 +150.22705078 +1554150173.31590009 +588
+15.35888672 +0.80859375 -9.68554688 +168.22265625 +44.75830078 +149.61181641 +1554150173.32010007 +596
+15.36328125 +0.76025391 -9.70751953 +167.89306641 +44.45068359 +149.01855469 +1554150173.32419991 +604
+15.36767578 +0.72509766 -9.71630859 +167.49755859 +44.23095703 +148.24951172 +1554150173.32839990 +608
+15.36767578 +0.67675781 -9.72509766 +167.08007813 +44.03320313 +147.50244141 +1554150173.33260012 +612
+15.36767578 +0.62402344 -9.74707031 +166.66259766 +43.76953125 +146.79931641 +1554150173.33669996 +620
+15.36767578 +0.58886719 -9.74707031 +166.22314453 +43.61572266 +145.87646484 +1554150173.34089994 +624
+15.36767578 +0.53173828 -9.74707031 +165.67382813 +43.50585938 +144.97558594 +1554150173.34509993 +628
+15.36328125 +0.47460938 -9.76464844 +165.23437500 +43.33007813 +144.11865234 +1554150173.34920001 +636
+15.35449219 +0.43505859 -9.76904297 +164.75097656 +43.22021484 +143.08593750 +1554150173.35339999 +636
+15.35009766 +0.38232422 -9.76904297 +164.24560547 +43.15429688 +142.07519531 +1554150173.35759997 +640
+15.34130859 +0.33398438 -9.77783203 +163.78417969 +43.04443359 +141.06445313 +1554150173.36170006 +644
+15.32812500 +0.29443359 -9.77783203 +163.25683594 +43.00048828 +139.94384766 +1554150173.36590004 +644
+15.31933594 +0.24169922 -9.77343750 +162.70751953 +43.00048828 +138.80126953 +1554150173.36999989 +644
+15.30615234 +0.19335938 -9.77343750 +162.20214844 +42.97851563 +137.70263672 +1554150173.37420011 +648
+15.29296875 +0.14941406 -9.76904297 +161.69677734 +42.97851563 +136.53808594 +1554150173.37840009 +648
+15.27978516 +0.10546875 -9.76464844 +161.14746094 +43.02246094 +135.37353516 +1554150173.38249993 +648
+15.26660156 +0.06152344 -9.76025391 +160.66406250 +43.04443359 +134.20898438 +1554150173.38669991 +644
+15.24902344 +0.01757813 -9.75585938 +160.15869141 +43.08837891 +133.04443359 +1554150173.39089990 +644
+15.23583984 -0.02197266 -9.74707031 +159.67529297 +43.15429688 +131.87988281 +1554150173.39499998 +644
+15.22265625 -0.06152344 -9.73828125 +159.14794922 +43.22021484 +130.69335938 +1554150173.39919996 +644
+15.20068359 -0.10986328 -9.72949219 +158.62060547 +43.28613281 +129.61669922 +1554150173.40339994 +644
+15.18310547 -0.14941406 -9.72509766 +158.13720703 +43.35205078 +128.51806641 +1554150173.40750003 +644
+15.17431641 -0.18896484 -9.71191406 +157.65380859 +43.43994141 +127.41943359 +1554150173.41170001 +644
+15.15234375 -0.23291016 -9.70751953 +157.21435547 +43.52783203 +126.43066406 +1554150173.41589999 +648
+15.13476563 -0.25927734 -9.70312500 +156.79687500 +43.59375000 +125.39794922 +1554150173.42000008 +644
+15.12158203 -0.29003906 -9.68994141 +156.31347656 +43.70361328 +124.34326172 +1554150173.42420006 +644
+15.10400391 -0.33837891 -9.68115234 +155.87402344 +43.81347656 +123.46435547 +1554150173.42840004 +648
+15.09082031 -0.36914063 -9.67236328 +155.45654297 +43.90136719 +122.56347656 +1554150173.43249989 +644
+15.07324219 -0.39550781 -9.66357422 +155.06103516 +44.03320313 +121.66259766 +1554150173.43670011 +644
+15.05566406 -0.43505859 -9.65917969 +154.64355469 +44.14306641 +120.87158203 +1554150173.44079995 +648
+15.04248047 -0.46142578 -9.65478516 +154.29199219 +44.25292969 +120.05859375 +1554150173.44499993 +644
+15.02929688 -0.48339844 -9.64160156 +153.94042969 +44.40673828 +119.20166016 +1554150173.44919991 +644
+15.01611328 -0.51416016 -9.63720703 +153.58886719 +44.56054688 +118.49853516 +1554150173.45330000 +644
+14.99853516 -0.53613281 -9.62841797 +153.25927734 +44.69238281 +117.75146484 +1554150173.45749998 +640
+14.98535156 -0.55371094 -9.62402344 +152.95166016 +44.84619141 +117.02636719 +1554150173.46169996 +636
+14.96777344 -0.58007813 -9.61523438 +152.62207031 +45.00000000 +116.34521484 +1554150173.46580005 +636
+14.95458984 -0.59765625 -9.61083984 +152.33642578 +45.17578125 +115.66406250 +1554150173.47000003 +632
+14.94140625 -0.61523438 -9.60644531 +152.05078125 +45.35156250 +114.96093750 +1554150173.47420001 +628
+14.92822266 -0.63281250 -9.60205078 +151.76513672 +45.52734375 +114.27978516 +1554150173.47830009 +624
+14.91064453 -0.64599609 -9.59765625 +151.50146484 +45.68115234 +113.57666016 +1554150173.48250008 +620
+14.89746094 -0.65478516 -9.59326172 +151.23779297 +45.85693359 +112.87353516 +1554150173.48670006 +612
+14.87988281 -0.66796875 -9.58447266 +150.97412109 +46.05468750 +112.17041016 +1554150173.49079990 +608
+14.86669922 -0.68115234 -9.57568359 +150.71044922 +46.27441406 +111.44531250 +1554150173.49499989 +604
+14.84912109 -0.69433594 -9.57128906 +150.44677734 +46.45019531 +110.76416016 +1554150173.49920011 +600
+14.83593750 -0.70312500 -9.56689453 +150.16113281 +46.66992188 +109.99511719 +1554150173.50329995 +596
+14.81396484 -0.71191406 -9.55810547 +149.87548828 +46.86767578 +109.24804688 +1554150173.50749993 +592
+14.79638672 -0.71630859 -9.54931641 +149.63378906 +47.08740234 +108.47900391 +1554150173.51169991 +592
+14.77880859 -0.72509766 -9.53613281 +149.39208984 +47.32910156 +107.75390625 +1554150173.51580000 +588
+14.76562500 -0.72949219 -9.52734375 +149.15039063 +47.57080078 +107.02880859 +1554150173.51999998 +588
+14.74804688 -0.73388672 -9.51855469 +148.90869141 +47.79052734 +106.30371094 +1554150173.52410007 +584
+14.73486328 -0.74267578 -9.50976563 +148.66699219 +48.05419922 +105.66650391 +1554150173.52830005 +584
+14.71728516 -0.74267578 -9.49658203 +148.49121094 +48.29589844 +104.98535156 +1554150173.53250003 +584
+14.70410156 -0.74267578 -9.48339844 +148.29345703 +48.55957031 +104.30419922 +1554150173.53660011 +588
+14.68652344 -0.75585938 -9.47021484 +148.13964844 +48.82324219 +103.82080078 +1554150173.54080009 +588
+14.67333984 -0.74267578 -9.46142578 +148.07373047 +49.06494141 +103.31542969 +1554150173.54500008 +588
+14.65576172 -0.72949219 -9.44384766 +147.96386719 +49.32861328 +102.76611328 +1554150173.54909992 +592
+14.64257813 -0.73828125 -9.43066406 +147.94189453 +49.61425781 +102.50244141 +1554150173.55329990 +592
+14.63378906 -0.71630859 -9.42626953 +148.00781250 +49.85595703 +102.19482422 +1554150173.55749989 +596
+14.62500000 -0.70312500 -9.40429688 +147.98583984 +50.14160156 +101.84326172 +1554150173.56159997 +600
+14.61621094 -0.70312500 -9.39550781 +148.07373047 +50.40527344 +101.82128906 +1554150173.56579995 +600
+14.60302734 -0.67236328 -9.38671875 +148.27148438 +50.62500000 +101.73339844 +1554150173.56999993 +604
+14.59863281 -0.64160156 -9.36035156 +148.38134766 +50.91064453 +101.55761719 +1554150173.57410002 +612
+14.58984375 -0.62841797 -9.35156250 +148.62304688 +51.17431641 +101.71142578 +1554150173.57830000 +608
+14.58984375 -0.59326172 -9.33837891 +148.93066406 +51.41601563 +101.84326172 +1554150173.58249998 +612
+14.58544922 -0.55810547 -9.32080078 +149.17236328 +51.67968750 +101.90917969 +1554150173.58660007 +616
+14.58105469 -0.54052734 -9.30761719 +149.47998047 +51.92138672 +102.23876953 +1554150173.59080005 +616
+14.58105469 -0.49658203 -9.29882813 +149.89746094 +52.16308594 +102.52441406 +1554150173.59489989 +620
+14.58105469 -0.45703125 -9.28125000 +150.27099609 +52.42675781 +102.78808594 +1554150173.59910011 +624
+14.58105469 -0.42187500 -9.26806641 +150.68847656 +52.66845703 +103.18359375 +1554150173.60330009 +624
+14.58105469 -0.37792969 -9.25488281 +151.17187500 +52.91015625 +103.57910156 +1554150173.60739994 +628
+14.58105469 -0.33398438 -9.23730469 +151.63330078 +53.15185547 +103.95263672 +1554150173.61159992 +632
+14.57666016 -0.29882813 -9.22851563 +152.13867188 +53.39355469 +104.45800781 +1554150173.61579990 +632
+14.58105469 -0.25048828 -9.21972656 +152.68798828 +53.61328125 +104.96337891 +1554150173.61989999 +632
+14.58105469 -0.20214844 -9.20654297 +153.25927734 +53.85498047 +105.44677734 +1554150173.62409997 +636
+14.58105469 -0.15380859 -9.19775391 +153.85253906 +54.05273438 +105.99609375 +1554150173.62829995 +640
+14.58544922 -0.10546875 -9.18457031 +154.48974609 +54.27246094 +106.54541016 +1554150173.63240004 +644
+14.58544922 -0.05712891 -9.17578125 +155.12695313 +54.51416016 +107.11669922 +1554150173.63660002 +648
+14.58544922 -0.00878906 -9.16699219 +155.80810547 +54.73388672 +107.73193359 +1554150173.64080000 +652
+14.58984375 +0.04394531 -9.16259766 +156.53320313 +54.93164063 +108.32519531 +1554150173.64490008 +656
+14.59423828 +0.10107422 -9.14941406 +157.23632813 +55.15136719 +108.91845703 +1554150173.64910007 +664
+14.59863281 +0.15820313 -9.14501953 +158.00537109 +55.32714844 +109.59960938 +1554150173.65330005 +668
+14.59863281 +0.21093750 -9.14062500 +158.79638672 +55.50292969 +110.30273438 +1554150173.65739989 +676
+14.60302734 +0.26806641 -9.12744141 +159.60937500 +55.72265625 +110.98388672 +1554150173.66160011 +684
+14.60742188 +0.32519531 -9.11865234 +160.44433594 +55.89843750 +111.73095703 +1554150173.66580009 +692
+14.61621094 +0.38671875 -9.11425781 +161.32324219 +56.07421875 +112.50000000 +1554150173.66989994 +700
+14.62500000 +0.44384766 -9.10107422 +162.18017578 +56.27197266 +113.22509766 +1554150173.67409992 +708
+14.62500000 +0.50097656 -9.09667969 +163.10302734 +56.42578125 +114.06005859 +1554150173.67820001 +716
+14.62939453 +0.56689453 -9.08789063 +164.04785156 +56.53564453 +114.87304688 +1554150173.68239999 +724
+14.63818359 +0.62841797 -9.07470703 +164.94873047 +56.71142578 +115.68603516 +1554150173.68659997 +732
+14.64257813 +0.68994141 -9.06591797 +165.91552734 +56.82128906 +116.56494141 +1554150173.69070005 +740
+14.64697266 +0.75146484 -9.06152344 +166.88232422 +56.93115234 +117.42187500 +1554150173.69490004 +744
+14.66015625 +0.80859375 -9.04394531 +167.80517578 +57.06298828 +118.27880859 +1554150173.69910002 +752
+14.66455078 +0.86572266 -9.03955078 +168.79394531 +57.10693359 +119.20166016 +1554150173.70320010 +756
+14.66894531 +0.93164063 -9.03515625 +169.73876953 +57.17285156 +120.10253906 +1554150173.70740008 +764
+14.67773438 +0.99755859 -9.02197266 +170.68359375 +57.23876953 +120.95947266 +1554150173.71160007 +768
+14.68212891 +1.05908203 -9.01757813 +171.65039063 +57.23876953 +121.92626953 +1554150173.71569991 +772
+14.68652344 +1.12060547 -9.01757813 +172.59521484 +57.21679688 +122.82714844 +1554150173.71989989 +776
+14.69531250 +1.18212891 -9.00000000 +173.47412109 +57.26074219 +123.72802734 +1554150173.72410011 +780
+14.69970703 +1.24365234 -8.99560547 +174.37500000 +57.23876953 +124.62890625 +1554150173.72819996 +780
+14.71289063 +1.30517578 -8.99121094 +175.23193359 +57.19482422 +125.52978516 +1554150173.73239994 +780
+14.72167969 +1.36230469 -8.98242188 +176.08886719 +57.17285156 +126.43066406 +1554150173.73659992 +780
+14.73046875 +1.42822266 -8.97802734 +176.92382813 +57.10693359 +127.26562500 +1554150173.74070001 +784
+14.73925781 +1.48095703 -8.97802734 +177.69287109 +57.01904297 +128.10058594 +1554150173.74489999 +780
+14.75244141 +1.53369141 -8.96484375 +178.46191406 +56.97509766 +128.93554688 +1554150173.74900007 +780
+14.76123047 +1.59521484 -8.96044922 +179.18701172 +56.88720703 +129.63867188 +1554150173.75320005 +780
+14.77001953 +1.63916016 -8.95605469 +179.86816406 +56.77734375 +130.36376953 +1554150173.75740004 +776
+14.78320313 +1.68750000 -8.94726563 -179.40673828 +56.71142578 +131.11083984 +1554150173.76149988 +772
+14.79638672 +1.75781250 -8.94287109 -178.81347656 +56.62353516 +131.57226563 +1554150173.76570010 +772
+14.81396484 +1.78857422 -8.93408203 -178.28613281 +56.53564453 +132.09960938 +1554150173.76990008 +768
+14.82275391 +1.82812500 -8.93408203 -177.69287109 +56.42578125 +132.67089844 +1554150173.77399993 +760
+14.83154297 +1.88085938 -8.93408203 -177.18750000 +56.29394531 +132.97851563 +1554150173.77819991 +760
+14.84472656 +1.91601563 -8.92968750 -176.77001953 +56.18408203 +133.28613281 +1554150173.78239989 +752
+14.85351563 +1.95117188 -8.92968750 -176.33056641 +56.05224609 +133.59375000 +1554150173.78649998 +744
+14.86230469 +2.00390625 -8.92529297 -175.97900391 +55.94238281 +133.68164063 +1554150173.79069996 +744
+14.87548828 +2.03466797 -8.92968750 -175.69335938 +55.78857422 +133.81347656 +1554150173.79489994 +736
+14.88867188 +2.06103516 -8.93408203 -175.40771484 +55.63476563 +133.96728516 +1554150173.79900002 +724
+14.90185547 +2.10498047 -8.94287109 -175.16601563 +55.45898438 +133.92333984 +1554150173.80320001 +720
+14.91064453 +2.13134766 -8.95166016 -174.99023438 +55.26123047 +133.85742188 +1554150173.80739999 +712
+14.92382813 +2.15771484 -8.95166016 -174.88037109 +55.10742188 +133.76953125 +1554150173.81150007 +704
+14.93701172 +2.18408203 -8.96484375 -174.77050781 +54.88769531 +133.68164063 +1554150173.81570005 +696
+14.95019531 +2.21044922 -8.97802734 -174.70458984 +54.64599609 +133.57177734 +1554150173.81990004 +688
+14.96777344 +2.23242188 -8.98242188 -174.68261719 +54.42626953 +133.43994141 +1554150173.82399988 +680
+14.98095703 +2.25878906 -8.99560547 -174.63867188 +54.16259766 +133.26416016 +1554150173.82820010 +676
+14.99853516 +2.27636719 -9.00878906 -174.66064453 +53.87695313 +133.08837891 +1554150173.83229995 +668
+15.01611328 +2.29833984 -9.01757813 -174.72656250 +53.63525391 +132.89062500 +1554150173.83649993 +664
+15.03808594 +2.31591797 -9.03076172 -174.77050781 +53.34960938 +132.69287109 +1554150173.84069991 +656
+15.05566406 +2.32910156 -9.03955078 -174.83642578 +53.06396484 +132.47314453 +1554150173.84480000 +648
+15.07324219 +2.34667969 -9.05273438 -174.92431641 +52.75634766 +132.27539063 +1554150173.84899998 +644
+15.09082031 +2.35986328 -9.06152344 -174.99023438 +52.44873047 +132.07763672 +1554150173.85319996 +636
+15.10839844 +2.36865234 -9.07470703 -175.10009766 +52.11914063 +131.87988281 +1554150173.85730004 +628
+15.12597656 +2.37744141 -9.08789063 -175.20996094 +51.81152344 +131.68212891 +1554150173.86150002 +624
+15.15234375 +2.39062500 -9.09228516 -175.31982422 +51.52587891 +131.46240234 +1554150173.86570001 +616
+15.16992188 +2.40380859 -9.09667969 -175.47363281 +51.26220703 +131.22070313 +1554150173.86980009 +612
+15.18750000 +2.41259766 -9.10546875 -175.64941406 +50.93261719 +130.95703125 +1554150173.87400007 +608
+15.20068359 +2.41259766 -9.10546875 -175.82519531 +50.69091797 +130.73730469 +1554150173.87820005 +600
+15.22265625 +2.41259766 -9.10986328 -176.04492188 +50.42724609 +130.53955078 +1554150173.88229990 +596
+15.23583984 +2.40380859 -9.12304688 -176.33056641 +50.11962891 +130.31982422 +1554150173.88649988 +592
+15.25781250 +2.39941406 -9.12304688 -176.61621094 +49.87792969 +130.05615234 +1554150173.89070010 +588
