Sensor position, angle , timestamp, and quality in inches, degrees and seconds, respectively

 x            y            z            a            e            r            timestamp          quality
+14.35253906 +4.25830078 -5.33056641 -138.36181641 +64.11621094 -157.41210938 +1554322417.19390011 +708
+16.62890625 -4.48242188 -7.22460938 +130.23193359 +32.98095703 -63.91845703 +1554322417.19390011 +1288
+14.34814453 +4.28466797 -5.33496094 -138.09814453 +64.05029297 -157.10449219 +1554322417.19810009 +712
+16.61572266 -4.50878906 -7.22460938 +130.01220703 +32.84912109 -64.27001953 +1554322417.19810009 +1288
+14.33935547 +4.30664063 -5.33935547 -137.83447266 +63.98437500 -156.79687500 +1554322417.20219994 +716
+16.60693359 -4.53955078 -7.22460938 +129.77050781 +32.73925781 -64.62158203 +1554322417.20219994 +1292
+14.33496094 +4.32861328 -5.33935547 -137.54882813 +63.94042969 -156.46728516 +1554322417.20639992 +720
+16.59375000 -4.57031250 -7.22460938 +129.55078125 +32.62939453 -64.97314453 +1554322417.20639992 +1296
+14.33056641 +4.35498047 -5.33935547 -137.26318359 +63.89648438 -156.18164063 +1554322417.21059990 +720
+16.58056641 -4.59667969 -7.22900391 +129.30908203 +32.49755859 -65.32470703 +1554322417.21059990 +1300
+14.32617188 +4.37255859 -5.33935547 -136.99951172 +63.85253906 -155.87402344 +1554322417.21469998 +724
+16.56738281 -4.62304688 -7.23339844 +129.08935547 +32.36572266 -65.69824219 +1554322417.21469998 +1304
+14.32177734 +4.39453125 -5.34375000 -136.75781250 +63.80859375 -155.56640625 +1554322417.21889997 +728
+16.55859375 -4.64941406 -7.23779297 +128.86962891 +32.21191406 -66.07177734 +1554322417.21889997 +1308
+14.31738281 +4.41650391 -5.34375000 -136.49414063 +63.76464844 -155.34667969 +1554322417.22309995 +728
+16.54541016 -4.67138672 -7.23779297 +128.67187500 +32.10205078 -66.46728516 +1554322417.22309995 +1308
+14.31298828 +4.43408203 -5.34814453 -136.29638672 +63.72070313 -155.10498047 +1554322417.22720003 +732
+16.53662109 -4.70214844 -7.23779297 +128.45214844 +31.99218750 -66.88476563 +1554322417.22720003 +1312
+14.30859375 +4.44726563 -5.34814453 -136.07666016 +63.67675781 -154.84130859 +1554322417.23140001 +732
+16.52343750 -4.73730469 -7.24218750 +128.21044922 +31.88232422 -67.28027344 +1554322417.23140001 +1316
+14.30859375 +4.46484375 -5.34814453 -135.87890625 +63.65478516 -154.66552734 +1554322417.23559999 +736
+16.51025391 -4.76806641 -7.24658203 +127.96875000 +31.75048828 -67.67578125 +1554322417.23559999 +1324
+14.30419922 +4.47802734 -5.35253906 -135.68115234 +63.58886719 -154.46777344 +1554322417.23970008 +736
+16.50146484 -4.79443359 -7.25537109 +127.72705078 +31.61865234 -68.09326172 +1554322417.23970008 +1328
+14.30859375 +4.49121094 -5.35253906 -135.50537109 +63.56689453 -154.24804688 +1554322417.24390006 +736
+16.49267578 -4.82080078 -7.25976563 +127.50732422 +31.48681641 -68.51074219 +1554322417.24390006 +1332
+14.30859375 +4.50439453 -5.35253906 -135.35156250 +63.54492188 -154.07226563 +1554322417.24799991 +736
+16.47949219 -4.84716797 -7.25976563 +127.30957031 +31.37695313 -68.97216797 +1554322417.24799991 +1332
+14.30859375 +4.51757813 -5.35253906 -135.19775391 +63.50097656 -153.91845703 +1554322417.25219989 +736
+16.47070313 -4.87792969 -7.25976563 +127.04589844 +31.26708984 -69.41162109 +1554322417.25219989 +1336
+14.31298828 +4.53076172 -5.35253906 -135.04394531 +63.45703125 -153.74267578 +1554322417.25640011 +736
+16.46191406 -4.91308594 -7.26855469 +126.80419922 +31.13525391 -69.85107422 +1554322417.25640011 +1340
+14.31298828 +4.54394531 -5.35253906 -134.93408203 +63.41308594 -153.61083984 +1554322417.26049995 +732
+16.44873047 -4.94384766 -7.27734375 +126.56250000 +30.98144531 -70.29052734 +1554322417.26049995 +1344
+14.31738281 +4.55273438 -5.35693359 -134.82421875 +63.34716797 -153.50097656 +1554322417.26469994 +732
+16.43554688 -4.97460938 -7.28613281 +126.32080078 +30.84960938 -70.77392578 +1554322417.26469994 +1348
+14.31738281 +4.56591797 -5.35693359 -134.69238281 +63.30322266 -153.36914063 +1554322417.26889992 +732
+16.42675781 -5.00537109 -7.28613281 +126.05712891 +30.71777344 -71.25732422 +1554322417.26889992 +1348
+14.32177734 +4.57470703 -5.35693359 -134.60449219 +63.25927734 -153.28125000 +1554322417.27300000 +732
+16.41357422 -5.03613281 -7.29052734 +125.81542969 +30.58593750 -71.76269531 +1554322417.27300000 +1348
+14.33056641 +4.58349609 -5.36132813 -134.56054688 +63.19335938 -153.21533203 +1554322417.27719998 +728
+16.40039063 -5.06689453 -7.29492188 +125.55175781 +30.47607422 -72.29003906 +1554322417.27719998 +1352
+14.33496094 +4.59667969 -5.36132813 -134.47265625 +63.14941406 -153.12744141 +1554322417.28139997 +728
+16.38720703 -5.10644531 -7.29931641 +125.28808594 +30.34423828 -72.79541016 +1554322417.28139997 +1352
+14.34375000 +4.60546875 -5.36132813 -134.42871094 +63.08349609 -153.10546875 +1554322417.28550005 +728
+16.36962891 -5.14160156 -7.30371094 +125.00244141 +30.19042969 -73.30078125 +1554322417.28550005 +1352
+14.34814453 +4.61865234 -5.36572266 -134.38476563 +63.01757813 -153.12744141 +1554322417.28970003 +728
+16.35644531 -5.17675781 -7.30810547 +124.73876953 +30.05859375 -73.80615234 +1554322417.28970003 +1356
+14.35693359 +4.63183594 -5.36572266 -134.36279297 +62.95166016 -153.12744141 +1554322417.29390001 +724
+16.33447266 -5.21191406 -7.30810547 +124.45312500 +29.92675781 -74.33349609 +1554322417.29390001 +1356
+14.36572266 +4.64501953 -5.36572266 -134.36279297 +62.88574219 -153.19335938 +1554322417.29800010 +724
+16.31689453 -5.25146484 -7.31250000 +124.14550781 +29.79492188 -74.79492188 +1554322417.29800010 +1360
+14.37451172 +4.65380859 -5.37011719 -134.38476563 +62.79785156 -153.30322266 +1554322417.30220008 +724
+16.29492188 -5.28222656 -7.31689453 +123.90380859 +29.66308594 -75.23437500 +1554322417.30220008 +1360
+14.38330078 +4.66259766 -5.37011719 -134.40673828 +62.70996094 -153.41308594 +1554322417.30640006 +724
+16.27294922 -5.31298828 -7.31250000 +123.61816406 +29.55322266 -75.69580078 +1554322417.30640006 +1360
+14.39208984 +4.68017578 -5.37451172 -134.40673828 +62.62207031 -153.58886719 +1554322417.31049991 +724
+16.25537109 -5.36132813 -7.31689453 +123.28857422 +29.42138672 -76.02539063 +1554322417.31049991 +1364
+14.40527344 +4.68896484 -5.37890625 -134.47265625 +62.51220703 -153.83056641 +1554322417.31469989 +724
+16.23339844 -5.39208984 -7.32568359 +123.02490234 +29.28955078 -76.31103516 +1554322417.31469989 +1364
+14.41406250 +4.70214844 -5.37890625 -134.51660156 +62.40234375 -154.05029297 +1554322417.31890011 +724
+16.20703125 -5.42285156 -7.32568359 +122.73925781 +29.15771484 -76.59667969 +1554322417.31890011 +1368
+14.42724609 +4.71972656 -5.38330078 -134.58251953 +62.27050781 -154.42382813 +1554322417.32299995 +728
+16.18066406 -5.47558594 -7.33007813 +122.38769531 +29.02587891 -76.72851563 +1554322417.32299995 +1376
+14.44482422 +4.73730469 -5.38769531 -134.69238281 +62.13867188 -154.79736328 +1554322417.32719994 +728
+16.15429688 -5.50195313 -7.34326172 +122.12402344 +28.87207031 -76.81640625 +1554322417.32719994 +1380
+14.45800781 +4.75048828 -5.39208984 -134.75830078 +62.00683594 -155.17089844 +1554322417.33130002 +728
+16.12353516 -5.53271484 -7.34326172 +121.83837891 +28.74023438 -76.92626953 +1554322417.33130002 +1384
+14.47998047 +4.77246094 -5.40087891 -134.89013672 +61.76513672 -155.83007813 +1554322417.33550000 +732
+16.10156250 -5.58105469 -7.35644531 +121.48681641 +28.60839844 -76.90429688 +1554322417.33550000 +1392
+14.49755859 +4.79003906 -5.40966797 -135.02197266 +61.56738281 -156.37939453 +1554322417.33969998 +732
+16.07519531 -5.61181641 -7.36962891 +121.22314453 +28.45458984 -76.81640625 +1554322417.33969998 +1396
+14.51074219 +4.80322266 -5.40966797 -135.08789063 +61.41357422 -156.84082031 +1554322417.34380007 +736
+16.04443359 -5.64257813 -7.37402344 +120.91552734 +28.32275391 -76.72851563 +1554322417.34380007 +1404
+14.53271484 +4.82519531 -5.41406250 -135.15380859 +61.17187500 -157.50000000 +1554322417.34800005 +740
+16.01806641 -5.69091797 -7.38720703 +120.54199219 +28.16894531 -76.55273438 +1554322417.34800005 +1412
+14.55029297 +4.84277344 -5.41845703 -135.21972656 +60.97412109 -158.00537109 +1554322417.35220003 +740
+15.98730469 -5.73046875 -7.40039063 +120.21240234 +28.03710938 -76.33300781 +1554322417.35220003 +1420
+14.56347656 +4.85595703 -5.42285156 -135.30761719 +60.79833984 -158.51074219 +1554322417.35630012 +740
+15.95214844 -5.76562500 -7.40917969 +119.86083984 +27.88330078 -76.11328125 +1554322417.35630012 +1428
+14.58105469 +4.86914063 -5.43164063 -135.37353516 +60.60058594 -158.99414063 +1554322417.36050010 +744
+15.92138672 -5.80957031 -7.41796875 +119.50927734 +27.75146484 -75.89355469 +1554322417.36050010 +1436
+14.59863281 +4.88671875 -5.43603516 -135.43945313 +60.40283203 -159.49951172 +1554322417.36470008 +744
+15.89062500 -5.84912109 -7.42236328 +119.11376953 +27.64160156 -75.67382813 +1554322417.36470008 +1444
+14.61621094 +4.89990234 -5.43603516 -135.46142578 +60.22705078 -159.96093750 +1554322417.36879992 +744
+15.85546875 -5.89306641 -7.43554688 +118.74023438 +27.48779297 -75.43212891 +1554322417.36879992 +1452
+14.63378906 +4.91308594 -5.44042969 -135.50537109 +60.02929688 -160.40039063 +1554322417.37299991 +744
+15.83349609 -5.92382813 -7.44433594 +118.45458984 +27.39990234 -75.30029297 +1554322417.37299991 +1456
+14.64697266 +4.93066406 -5.44482422 -135.50537109 +59.83154297 -160.83984375 +1554322417.37719989 +744
+15.80712891 -5.96777344 -7.44873047 +118.05908203 +27.31201172 -75.14648438 +1554322417.37719989 +1464
+14.66455078 +4.94824219 -5.44921875 -135.54931641 +59.63378906 -161.30126953 +1554322417.38129997 +748
+15.76757813 -6.01171875 -7.45751953 +117.64160156 +27.18017578 -74.94873047 +1554322417.38129997 +1472
+14.68212891 +4.96582031 -5.45361328 -135.57128906 +59.45800781 -161.74072266 +1554322417.38549995 +748
+15.72802734 -6.05126953 -7.46630859 +117.22412109 +27.04833984 -74.79492188 +1554322417.38549995 +1480
+14.70410156 +4.97900391 -5.45361328 -135.61523438 +59.28222656 -162.15820313 +1554322417.38969994 +748
+15.68847656 -6.09960938 -7.47070313 +116.74072266 +26.96044922 -74.68505859 +1554322417.38969994 +1488
+14.72167969 +4.99218750 -5.45800781 -135.65917969 +59.08447266 -162.61962891 +1554322417.39380002 +748
+15.64453125 -6.15234375 -7.48388672 +116.25732422 +26.80664063 -74.55322266 +1554322417.39380002 +1496
+14.73925781 +5.00537109 -5.46240234 -135.70312500 +58.88671875 -163.05908203 +1554322417.39800000 +748
+15.58740234 -6.20507813 -7.49707031 +115.68603516 +26.67480469 -74.50927734 +1554322417.39800000 +1508
+14.75683594 +5.01416016 -5.46679688 -135.72509766 +58.71093750 -163.47656250 +1554322417.40210009 +748
+15.54345703 -6.25781250 -7.50146484 +115.15869141 +26.58691406 -74.53125000 +1554322417.40210009 +1516
+14.77441406 +5.02734375 -5.47119141 -135.76904297 +58.55712891 -163.91601563 +1554322417.40630007 +748
+15.49072266 -6.30615234 -7.52343750 +114.67529297 +26.43310547 -74.50927734 +1554322417.40630007 +1524
+14.79199219 +5.03613281 -5.47119141 -135.81298828 +58.40332031 -164.33349609 +1554322417.41050005 +748
+15.44238281 -6.34130859 -7.53222656 +114.23583984 +26.30126953 -74.59716797 +1554322417.41050005 +1532
+14.80957031 +5.04492188 -5.47558594 -135.85693359 +58.22753906 -164.75097656 +1554322417.41459990 +748
+15.38964844 -6.39404297 -7.53662109 +113.70849609 +26.19140625 -74.75097656 +1554322417.41459990 +1536
+14.82714844 +5.04931641 -5.47998047 -135.92285156 +58.05175781 -165.19042969 +1554322417.41880012 +748
+15.33691406 -6.44677734 -7.55859375 +113.18115234 +26.05957031 -74.86083984 +1554322417.41880012 +1544
+14.84912109 +5.05810547 -5.48437500 -135.98876953 +57.89794922 -165.62988281 +1554322417.42300010 +748
+15.27978516 -6.48193359 -7.57177734 +112.74169922 +25.94970703 -75.08056641 +1554322417.42300010 +1552
+14.86669922 +5.05810547 -5.49316406 -136.07666016 +57.72216797 -166.06933594 +1554322417.42709994 +748
+15.22705078 -6.53466797 -7.57617188 +112.21435547 +25.83984375 -75.41015625 +1554322417.42709994 +1556
+14.88867188 +5.06250000 -5.49316406 -136.14257813 +57.56835938 -166.50878906 +1554322417.43129992 +748
+15.17431641 -6.58300781 -7.59814453 +111.70898438 +25.70800781 -75.65185547 +1554322417.43129992 +1560
+14.91064453 +5.05810547 -5.49755859 -136.23046875 +57.41455078 -166.88232422 +1554322417.43549991 +752
+15.11718750 -6.61816406 -7.61132813 +111.29150391 +25.57617188 -76.04736328 +1554322417.43549991 +1564
+14.92822266 +5.05810547 -5.49755859 -136.29638672 +57.28271484 -167.25585938 +1554322417.43959999 +752
+15.06445313 -6.66210938 -7.62011719 +110.78613281 +25.46630859 -76.50878906 +1554322417.43959999 +1564
+14.95019531 +5.05810547 -5.50195313 -136.38427734 +57.12890625 -167.67333984 +1554322417.44379997 +752
+15.01611328 -6.70605469 -7.64208984 +110.32470703 +25.33447266 -76.94824219 +1554322417.44379997 +1568
+14.96777344 +5.05810547 -5.50634766 -136.49414063 +56.95312500 -168.04687500 +1554322417.44799995 +756
+14.95458984 -6.74121094 -7.65527344 +109.92919922 +25.20263672 -77.47558594 +1554322417.44799995 +1568
+14.98974609 +5.05810547 -5.51074219 -136.58203125 +56.79931641 -168.44238281 +1554322417.45210004 +756
+14.90185547 -6.78076172 -7.66406250 +109.46777344 +25.07080078 -78.09082031 +1554322417.45210004 +1568
+15.01171875 +5.06250000 -5.51074219 -136.69189453 +56.66748047 -168.81591797 +1554322417.45630002 +760
+14.85791016 -6.82031250 -7.68164063 +109.02832031 +24.93896484 -78.68408203 +1554322417.45630002 +1568
+15.02929688 +5.05371094 -5.51074219 -136.82373047 +56.51367188 -169.14550781 +1554322417.46050000 +764
+14.80078125 -6.85546875 -7.69921875 +108.63281250 +24.78515625 -79.34326172 +1554322417.46050000 +1568
+15.05126953 +5.05810547 -5.51074219 -136.91162109 +56.38183594 -169.43115234 +1554322417.46460009 +768
+14.75244141 -6.89062500 -7.71240234 +108.21533203 +24.63134766 -80.09033203 +1554322417.46460009 +1564
+15.07324219 +5.05810547 -5.51513672 -137.02148438 +56.22802734 -169.73876953 +1554322417.46880007 +768
+14.71289063 -6.93017578 -7.72998047 +107.81982422 +24.49951172 -80.83740234 +1554322417.46880007 +1564
+15.09521484 +5.04492188 -5.51953125 -137.15332031 +56.05224609 -169.98046875 +1554322417.47300005 +772
+14.66015625 -6.96093750 -7.74316406 +107.44628906 +24.32373047 -81.60644531 +1554322417.47300005 +1560
+15.10839844 +5.07568359 -5.51953125 -137.08740234 +55.94238281 -170.22216797 +1554322417.47709990 +780
+14.61181641 -6.99169922 -7.75634766 +107.09472656 +24.14794922 -82.44140625 +1554322417.47709990 +1560
+15.12597656 +5.11083984 -5.52392578 -137.10937500 +55.81054688 -170.52978516 +1554322417.48130012 +784
+14.57666016 -7.02246094 -7.77392578 +106.74316406 +23.99414063 -83.29833984 +1554322417.48130012 +1556
+15.13476563 +5.12402344 -5.51953125 -137.19726563 +55.70068359 -170.63964844 +1554322417.48539996 +792
+14.52832031 -7.05322266 -7.79589844 +106.41357422 +23.81835938 -84.13330078 +1554322417.48539996 +1556
+15.15673828 +5.12841797 -5.52392578 -137.24121094 +55.56884766 -170.68359375 +1554322417.48959994 +792
+14.48876953 -7.07958984 -7.81347656 +106.08398438 +23.62060547 -85.03417969 +1554322417.48959994 +1556
+15.17871094 +5.13720703 -5.53271484 -137.37304688 +55.39306641 -170.77148438 +1554322417.49379992 +796
+14.45361328 -7.11035156 -7.83105469 +105.75439453 +23.44482422 -85.93505859 +1554322417.49379992 +1552
+15.19189453 +5.11523438 -5.53710938 -137.52685547 +55.21728516 -170.63964844 +1554322417.49790001 +804
+14.40966797 -7.14111328 -7.84863281 +105.42480469 +23.29101563 -86.83593750 +1554322417.49790001 +1552
+15.20507813 +5.17236328 -5.53271484 -137.30712891 +55.17333984 -170.44189453 +1554322417.50209999 +816
+14.37011719 -7.16308594 -7.86621094 +105.09521484 +23.09326172 -87.75878906 +1554322417.50209999 +1552
+15.21826172 +5.23388672 -5.54589844 -137.26318359 +55.06347656 -170.39794922 +1554322417.50629997 +832
+14.33935547 -7.18945313 -7.87939453 +104.80957031 +22.96142578 -88.70361328 +1554322417.50629997 +1552
+15.22265625 +5.25146484 -5.55468750 -137.30712891 +54.95361328 -170.00244141 +1554322417.51040006 +836
+14.29980469 -7.22460938 -7.89697266 +104.45800781 +22.78564453 -89.58251953 +1554322417.51040006 +1552
+15.23583984 +5.25585938 -5.55908203 -137.35107422 +54.82177734 -169.47509766 +1554322417.51460004 +844
+14.26025391 -7.24658203 -7.91894531 +104.19433594 +22.60986328 -90.41748047 +1554322417.51460004 +1552
+15.24902344 +5.25585938 -5.57666016 -137.48291016 +54.64599609 -168.99169922 +1554322417.51880002 +852
+14.22509766 -7.26855469 -7.93212891 +103.90869141 +22.45605469 -91.29638672 +1554322417.51880002 +1556
+15.25781250 +5.23828125 -5.58105469 -137.61474609 +54.55810547 -168.44238281 +1554322417.52290010 +864
+14.18554688 -7.30371094 -7.94970703 +103.55712891 +22.32421875 -92.08740234 +1554322417.52290010 +1556
+15.27539063 +5.23388672 -5.58544922 -137.65869141 +54.47021484 -167.67333984 +1554322417.52710009 +872
+14.15039063 -7.32568359 -7.97167969 +103.27148438 +22.19238281 -92.85644531 +1554322417.52710009 +1560
+15.29736328 +5.22509766 -5.59863281 -137.76855469 +54.33837891 -166.90429688 +1554322417.53130007 +884
+14.11523438 -7.35205078 -7.97607422 +102.96386719 +22.10449219 -93.66943359 +1554322417.53130007 +1560
+15.31933594 +5.19433594 -5.61181641 -138.01025391 +54.16259766 -165.62988281 +1554322417.53539991 +900
+14.08007813 -7.38720703 -7.98486328 +102.59033203 +21.99462891 -94.39453125 +1554322417.53539991 +1564
+15.33251953 +5.18115234 -5.61621094 -138.07617188 +54.07470703 -164.53125000 +1554322417.53959990 +912
+14.04052734 -7.40917969 -8.00244141 +102.32666016 +21.90673828 -95.03173828 +1554322417.53959990 +1568
+15.34570313 +5.16796875 -5.62060547 -138.14208984 +54.00878906 -163.45458984 +1554322417.54380012 +924
+14.00537109 -7.43554688 -8.00683594 +102.01904297 +21.81884766 -95.66894531 +1554322417.54380012 +1572
+15.36328125 +5.15917969 -5.61621094 -138.18603516 +54.00878906 -162.37792969 +1554322417.54789996 +936
+13.96582031 -7.46630859 -8.02441406 +101.66748047 +21.73095703 -96.21826172 +1554322417.54789996 +1576
+15.39404297 +5.08886719 -5.62060547 -138.49365234 +53.94287109 -161.25732422 +1554322417.55209994 +960
+13.93066406 -7.48828125 -8.04199219 +101.38183594 +21.64306641 -96.70166016 +1554322417.55209994 +1584
+15.42041016 +5.00976563 -5.62060547 -138.73535156 +53.85498047 -160.04882813 +1554322417.55620003 +980
+13.89111328 -7.51464844 -8.04638672 +101.07421875 +21.57714844 -97.22900391 +1554322417.55620003 +1588
+15.45117188 +4.96142578 -5.62060547 -138.86718750 +53.83300781 -159.01611328 +1554322417.56040001 +992
+13.85595703 -7.54541016 -8.05517578 +100.74462891 +21.55517578 -97.71240234 +1554322417.56040001 +1592
+15.46435547 +4.94384766 -5.61181641 -138.86718750 +53.87695313 -158.07128906 +1554322417.56459999 +1000
+13.82080078 -7.56298828 -8.05957031 +100.43701172 +21.53320313 -98.15185547 +1554322417.56459999 +1592
+15.47753906 +4.92187500 -5.60302734 -138.86718750 +53.92089844 -157.14843750 +1554322417.56870008 +1004
+13.78564453 -7.58056641 -8.06396484 +100.15136719 +21.48925781 -98.59130859 +1554322417.56870008 +1596
+15.49511719 +4.92626953 -5.58544922 -138.80126953 +54.07470703 -156.33544922 +1554322417.57290006 +1008
+13.75048828 -7.60253906 -8.07275391 +99.82177734 +21.48925781 -98.98681641 +1554322417.57290006 +1604
+15.51269531 +4.87353516 -5.57666016 -138.97705078 +54.14062500 -155.54443359 +1554322417.57710004 +1020
+13.71533203 -7.61572266 -8.08154297 +99.53613281 +21.46728516 -99.33837891 +1554322417.57710004 +1604
+15.52148438 +4.82080078 -5.55908203 -139.02099609 +54.20654297 -154.66552734 +1554322417.58119988 +1032
+13.68017578 -7.63330078 -8.08593750 +99.22851563 +21.44531250 -99.68994141 +1554322417.58119988 +1608
+15.53906250 +4.81201172 -5.54589844 -138.93310547 +54.33837891 -154.09423828 +1554322417.58540010 +1032
+13.64941406 -7.64648438 -8.09033203 +98.92089844 +21.46728516 -100.04150391 +1554322417.58540010 +1612
+15.55224609 +4.79003906 -5.53271484 -138.91113281 +54.47021484 -153.58886719 +1554322417.58960009 +1032
+13.61865234 -7.65527344 -8.09472656 +98.63525391 +21.48925781 -100.41503906 +1554322417.58960009 +1612
+15.56103516 +4.77246094 -5.51953125 -138.88916016 +54.58007813 -153.10546875 +1554322417.59369993 +1036
+13.58789063 -7.66406250 -8.09472656 +98.34960938 +21.51123047 -100.76660156 +1554322417.59369993 +1616
+15.56982422 +4.75488281 -5.50195313 -138.82324219 +54.75585938 -152.64404297 +1554322417.59789991 +1036
+13.55712891 -7.67285156 -8.09912109 +98.04199219 +21.55517578 -101.11816406 +1554322417.59789991 +1616
+15.57861328 +4.73730469 -5.48437500 -138.80126953 +54.90966797 -152.20458984 +1554322417.60209990 +1036
+13.52636719 -7.67724609 -8.09912109 +97.77832031 +21.57714844 -101.44775391 +1554322417.60209990 +1616
+15.58300781 +4.71972656 -5.46679688 -138.73535156 +55.06347656 -151.76513672 +1554322417.60619998 +1036
+13.50000000 -7.68164063 -8.10351563 +97.51464844 +21.62109375 -101.77734375 +1554322417.60619998 +1616
+15.58740234 +4.71533203 -5.44921875 -138.64746094 +55.23925781 -151.45751953 +1554322417.61039996 +1036
+13.47363281 -7.68603516 -8.10791016 +97.25097656 +21.64306641 -102.08496094 +1554322417.61039996 +1612
+15.59619141 +4.69335938 -5.43164063 -138.64746094 +55.39306641 -151.14990234 +1554322417.61459994 +1036
+13.45166016 -7.68603516 -8.11669922 +97.03125000 +21.66503906 -102.37060547 +1554322417.61459994 +1612
+15.60498047 +4.67138672 -5.40966797 -138.60351563 +55.56884766 -150.79833984 +1554322417.61870003 +1040
+13.42968750 -7.68164063 -8.12109375 +96.78955078 +21.68701172 -102.67822266 +1554322417.61870003 +1608
+15.61376953 +4.64941406 -5.39648438 -138.58154297 +55.67871094 -150.49072266 +1554322417.62290001 +1040
+13.40771484 -7.68164063 -8.12548828 +96.56982422 +21.70898438 -102.96386719 +1554322417.62290001 +1604
+15.62255859 +4.64062500 -5.38330078 -138.53759766 +55.78857422 -150.18310547 +1554322417.62709999 +1036
+13.39013672 -7.68164063 -8.13427734 +96.37207031 +21.73095703 -103.20556641 +1554322417.62709999 +1604
+15.62695313 +4.62744141 -5.36572266 -138.47167969 +55.92041016 -149.87548828 +1554322417.63120008 +1036
+13.37255859 -7.68164063 -8.12988281 +96.17431641 +21.77490234 -103.49121094 +1554322417.63120008 +1596
+15.63574219 +4.60986328 -5.34814453 -138.47167969 +56.03027344 -149.52392578 +1554322417.63540006 +1036
+13.35498047 -7.68164063 -8.13867188 +95.95458984 +21.77490234 -103.68896484 +1554322417.63540006 +1596
+15.64013672 +4.59667969 -5.33496094 -138.42773438 +56.11816406 -149.17236328 +1554322417.63949990 +1032
+13.33740234 -7.67724609 -8.15185547 +95.82275391 +21.73095703 -103.86474609 +1554322417.63949990 +1592
+15.64892578 +4.58789063 -5.31738281 -138.36181641 +56.20605469 -148.79882813 +1554322417.64369988 +1032
+13.32861328 -7.67724609 -8.15185547 +95.66894531 +21.73095703 -104.08447266 +1554322417.64369988 +1588
+15.65771484 +4.57031250 -5.30859375 -138.33984375 +56.25000000 -148.38134766 +1554322417.64790010 +1028
+13.31542969 -7.67724609 -8.16064453 +95.49316406 +21.70898438 -104.26025391 +1554322417.64790010 +1584
+15.66210938 +4.56591797 -5.29101563 -138.20800781 +56.31591797 -147.91992188 +1554322417.65199995 +1024
+13.30664063 -7.67285156 -8.16943359 +95.36132813 +21.66503906 -104.37011719 +1554322417.65199995 +1580
+15.66650391 +4.56591797 -5.28222656 -138.09814453 +56.35986328 -147.48046875 +1554322417.65619993 +1020
+13.29785156 -7.67285156 -8.16943359 +95.22949219 +21.64306641 -104.54589844 +1554322417.65619993 +1576
+15.67089844 +4.54394531 -5.27343750 -138.03222656 +56.35986328 -146.88720703 +1554322417.66039991 +1020
+13.28906250 -7.66845703 -8.17382813 +95.07568359 +21.62109375 -104.67773438 +1554322417.66039991 +1572
+15.67089844 +4.54833984 -5.26025391 -137.81250000 +56.38183594 -146.22802734 +1554322417.66450000 +1016
+13.28466797 -7.66845703 -8.17822266 +94.96582031 +21.57714844 -104.76562500 +1554322417.66450000 +1568
+15.67089844 +4.55712891 -5.25585938 -137.61474609 +56.38183594 -145.63476563 +1554322417.66869998 +1012
+13.27587891 -7.66406250 -8.17822266 +94.83398438 +21.53320313 -104.89746094 +1554322417.66869998 +1564
+15.67089844 +4.54394531 -5.24707031 -137.48291016 +56.38183594 -144.88769531 +1554322417.67289996 +1008
+13.27148438 -7.66406250 -8.18261719 +94.72412109 +21.51123047 -104.94140625 +1554322417.67289996 +1560
+15.67089844 +4.54833984 -5.23388672 -137.21923828 +56.40380859 -144.05273438 +1554322417.67700005 +1008
+13.26269531 -7.65966797 -8.18701172 +94.61425781 +21.44531250 -104.98535156 +1554322417.67700005 +1560
+15.66650391 +4.55273438 -5.22949219 -136.95556641 +56.38183594 -143.23974609 +1554322417.68120003 +1004
+13.25830078 -7.65527344 -8.19140625 +94.50439453 +21.40136719 -105.02929688 +1554322417.68120003 +1556
+15.66650391 +4.54394531 -5.22070313 -136.73583984 +56.38183594 -142.31689453 +1554322417.68540001 +1004
+13.25390625 -7.65527344 -8.19140625 +94.41650391 +21.37939453 -105.05126953 +1554322417.68540001 +1556
+15.66210938 +4.54833984 -5.20751953 -136.38427734 +56.42578125 -141.32812500 +1554322417.68950009 +1004
+13.24951172 -7.64648438 -8.19140625 +94.32861328 +21.35742188 -105.07324219 +1554322417.68950009 +1552
+15.65332031 +4.55712891 -5.20312500 -136.03271484 +56.40380859 -140.36132813 +1554322417.69370008 +1000
+13.24511719 -7.63769531 -8.19140625 +94.21875000 +21.33544922 -105.07324219 +1554322417.69370008 +1552
+15.64453125 +4.56152344 -5.19873047 -135.72509766 +56.40380859 -139.35058594 +1554322417.69790006 +1000
+13.24072266 -7.63330078 -8.19140625 +94.13085938 +21.31347656 -105.07324219 +1554322417.69790006 +1548
+15.63574219 +4.56152344 -5.18994141 -135.37353516 +56.40380859 -138.29589844 +1554322417.70199990 +1000
+13.23193359 -7.62890625 -8.19140625 +94.04296875 +21.29150391 -105.00732422 +1554322417.70199990 +1548
+15.63134766 +4.55712891 -5.18115234 -135.02197266 +56.40380859 -137.24121094 +1554322417.70619988 +1000
+13.22753906 -7.62011719 -8.19580078 +93.93310547 +21.29150391 -104.94140625 +1554322417.70619988 +1544
+15.62695313 +4.56152344 -5.17236328 -134.67041016 +56.42578125 -136.18652344 +1554322417.71029997 +1000
+13.22314453 -7.61572266 -8.19580078 +93.84521484 +21.29150391 -104.89746094 +1554322417.71029997 +1544
