Sensor position, angle , timestamp, and quality in inches, degrees and seconds, respectively

 x            y            z            a            e            r            timestamp          quality
+5.52832031 -0.50537109 -8.66601563 -107.97363281 -76.17919922 +131.11083984 +1554389072.33220005 +216
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.33640003 +724
+5.51513672 -0.50537109 -8.67041016 -107.70996094 -76.20117188 +130.86914063 +1554389072.33640003 +220
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.34060001 +724
+5.50634766 -0.50976563 -8.67041016 -107.46826172 -76.22314453 +130.62744141 +1554389072.34060001 +224
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.34470010 +724
+5.49316406 -0.50976563 -8.67041016 -107.20458984 -76.26708984 +130.38574219 +1554389072.34470010 +224
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.34890008 +728
+5.48437500 -0.51416016 -8.67041016 -106.94091797 -76.28906250 +130.14404297 +1554389072.34890008 +228
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.35310006 +728
+5.47119141 -0.51416016 -8.67480469 -106.72119141 -76.33300781 +129.92431641 +1554389072.35310006 +228
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.35719991 +728
+5.46240234 -0.51855469 -8.67480469 -106.50146484 -76.37695313 +129.70458984 +1554389072.35719991 +232
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.36139989 +728
+5.44921875 -0.52294922 -8.67480469 -106.25976563 -76.39892578 +129.48486328 +1554389072.36139989 +232
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.36560011 +728
+5.44042969 -0.52734375 -8.67919922 -106.06201172 -76.44287109 +129.28710938 +1554389072.36560011 +236
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.36969995 +728
+5.43164063 -0.52734375 -8.67919922 -105.84228516 -76.46484375 +129.08935547 +1554389072.36969995 +236
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.37389994 +728
+5.42285156 -0.53173828 -8.67919922 -105.62255859 -76.50878906 +128.86962891 +1554389072.37389994 +240
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.37809992 +728
+5.41406250 -0.53613281 -8.68359375 -105.46875000 -76.55273438 +128.71582031 +1554389072.37809992 +240
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.38220000 +728
+5.40527344 -0.54052734 -8.68359375 -105.31494141 -76.57470703 +128.58398438 +1554389072.38220000 +244
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.38639998 +728
+5.40087891 -0.54492188 -8.68359375 -105.18310547 -76.61865234 +128.45214844 +1554389072.38639998 +244
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.39050007 +728
+5.39208984 -0.54931641 -8.68359375 -105.07324219 -76.66259766 +128.34228516 +1554389072.39050007 +244
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.39470005 +728
+5.38769531 -0.55371094 -8.68798828 -104.96337891 -76.68457031 +128.25439453 +1554389072.39470005 +244
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.39890003 +728
+5.38330078 -0.55810547 -8.68798828 -104.87548828 -76.72851563 +128.16650391 +1554389072.39890003 +244
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.40300012 +728
+5.37890625 -0.56250000 -8.68798828 -104.80957031 -76.75048828 +128.12255859 +1554389072.40300012 +244
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.40720010 +728
+5.37890625 -0.56689453 -8.69238281 -104.76562500 -76.77246094 +128.07861328 +1554389072.40720010 +244
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.41140008 +728
+5.37451172 -0.57128906 -8.69238281 -104.69970703 -76.79443359 +128.03466797 +1554389072.41140008 +244
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.41549993 +728
+5.37451172 -0.57568359 -8.69238281 -104.69970703 -76.83837891 +128.03466797 +1554389072.41549993 +244
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.41969991 +728
+5.37451172 -0.58007813 -8.69238281 -104.69970703 -76.86035156 +128.05664063 +1554389072.41969991 +244
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.42389989 +728
+5.37011719 -0.58447266 -8.69238281 -104.69970703 -76.88232422 +128.05664063 +1554389072.42389989 +244
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.42799997 +728
+5.37011719 -0.58886719 -8.69677734 -104.72167969 -76.90429688 +128.10058594 +1554389072.42799997 +244
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.43219995 +728
+5.37451172 -0.59326172 -8.69677734 -104.76562500 -76.92626953 +128.12255859 +1554389072.43219995 +240
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.43639994 +728
+5.37451172 -0.59765625 -8.69677734 -104.78759766 -76.94824219 +128.16650391 +1554389072.43639994 +240
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.44050002 +728
+5.37451172 -0.59765625 -8.69677734 -104.83154297 -76.94824219 +128.21044922 +1554389072.44050002 +240
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.44470000 +728
+5.37451172 -0.60205078 -8.69677734 -104.87548828 -76.97021484 +128.25439453 +1554389072.44470000 +240
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.44889998 +728
+5.37890625 -0.60644531 -8.69677734 -104.94140625 -76.99218750 +128.29833984 +1554389072.44889998 +240
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.45300007 +728
+5.37890625 -0.61083984 -8.69677734 -105.00732422 -76.99218750 +128.36425781 +1554389072.45300007 +236
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.45720005 +728
+5.37890625 -0.61083984 -8.69677734 -105.05126953 -77.01416016 +128.43017578 +1554389072.45720005 +236
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.46129990 +728
+5.38330078 -0.61523438 -8.70117188 -105.13916016 -77.03613281 +128.49609375 +1554389072.46129990 +236
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.46550012 +728
+5.38330078 -0.61962891 -8.70117188 -105.20507813 -77.03613281 +128.56201172 +1554389072.46550012 +236
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.46970010 +728
+5.38769531 -0.61962891 -8.70117188 -105.31494141 -77.05810547 +128.67187500 +1554389072.46970010 +236
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.47379994 +728
+5.39208984 -0.62402344 -8.70117188 -105.44677734 -77.08007813 +128.78173828 +1554389072.47379994 +236
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.47799993 +728
+5.39648438 -0.62841797 -8.70117188 -105.57861328 -77.08007813 +128.89160156 +1554389072.47799993 +236
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.48219991 +728
+5.40527344 -0.63720703 -8.70117188 -105.79833984 -77.12402344 +129.08935547 +1554389072.48219991 +240
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.48629999 +728
+5.40966797 -0.64160156 -8.70117188 -106.01806641 -77.14599609 +129.28710938 +1554389072.48629999 +240
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.49049997 +728
+5.41845703 -0.64599609 -8.70556641 -106.25976563 -77.16796875 +129.48486328 +1554389072.49049997 +240
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.49469995 +728
+5.43164063 -0.65478516 -8.70556641 -106.65527344 -77.18994141 +129.83642578 +1554389072.49469995 +244
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.49880004 +728
+5.44482422 -0.66357422 -8.70556641 -107.02880859 -77.21191406 +130.16601563 +1554389072.49880004 +248
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.50300002 +728
+5.45800781 -0.67236328 -8.70556641 -107.38037109 -77.23388672 +130.47363281 +1554389072.50300002 +252
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.50720000 +728
+5.47119141 -0.68115234 -8.70556641 -107.84179688 -77.25585938 +130.86914063 +1554389072.50720000 +252
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.51130009 +728
+5.48876953 -0.68554688 -8.70996094 -108.21533203 -77.27783203 +131.22070313 +1554389072.51130009 +256
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.51550007 +728
+5.49755859 -0.68994141 -8.70996094 -108.58886719 -77.27783203 +131.55029297 +1554389072.51550007 +260
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.51970005 +728
+5.51513672 -0.69873047 -8.70996094 -109.00634766 -77.29980469 +131.92382813 +1554389072.51970005 +260
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.52379990 +728
+5.52832031 -0.70312500 -8.70996094 -109.35791016 -77.29980469 +132.27539063 +1554389072.52379990 +264
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.52800012 +728
+5.54150391 -0.70751953 -8.70996094 -109.73144531 -77.29980469 +132.60498047 +1554389072.52800012 +264
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.53220010 +728
+5.55468750 -0.71191406 -8.70996094 -110.12695313 -77.29980469 +132.97851563 +1554389072.53220010 +268
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.53629994 +728
+5.56787109 -0.71630859 -8.70996094 -110.52246094 -77.29980469 +133.35205078 +1554389072.53629994 +268
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.54049993 +728
+5.58105469 -0.72070313 -8.70996094 -110.89599609 -77.29980469 +133.72558594 +1554389072.54049993 +272
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.54460001 +728
+5.59863281 -0.72509766 -8.70996094 -111.26953125 -77.29980469 +134.09912109 +1554389072.54460001 +272
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.54879999 +728
+5.61181641 -0.72949219 -8.70996094 -111.64306641 -77.29980469 +134.45068359 +1554389072.54879999 +272
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.55299997 +728
+5.62500000 -0.73388672 -8.70996094 -112.01660156 -77.29980469 +134.82421875 +1554389072.55299997 +276
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.55710006 +728
+5.63818359 -0.73828125 -8.70996094 -112.43408203 -77.27783203 +135.24169922 +1554389072.55710006 +276
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.56130004 +728
+5.65576172 -0.74267578 -8.70556641 -112.82958984 -77.27783203 +135.63720703 +1554389072.56130004 +276
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.56550002 +728
+5.66894531 -0.74707031 -8.70556641 -113.22509766 -77.27783203 +136.03271484 +1554389072.56550002 +280
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.56960011 +728
+5.68212891 -0.75146484 -8.70556641 -113.59863281 -77.25585938 +136.40625000 +1554389072.56960011 +280
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.57380009 +728
+5.69531250 -0.76025391 -8.70556641 -113.97216797 -77.25585938 +136.77978516 +1554389072.57380009 +280
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.57800007 +728
+5.70849609 -0.76464844 -8.70556641 -114.34570313 -77.25585938 +137.15332031 +1554389072.57800007 +284
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.58209991 +728
+5.72167969 -0.76904297 -8.70556641 -114.71923828 -77.25585938 +137.52685547 +1554389072.58209991 +284
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.58629990 +728
+5.73486328 -0.77343750 -8.70556641 -115.07080078 -77.25585938 +137.90039063 +1554389072.58629990 +284
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.59050012 +728
+5.74804688 -0.77783203 -8.70556641 -115.42236328 -77.23388672 +138.25195313 +1554389072.59050012 +284
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.59459996 +728
+5.76123047 -0.78222656 -8.70556641 -115.79589844 -77.23388672 +138.62548828 +1554389072.59459996 +284
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.59879994 +728
+5.77441406 -0.78662109 -8.70556641 -116.16943359 -77.23388672 +138.99902344 +1554389072.59879994 +288
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.60299993 +728
+5.78759766 -0.79101563 -8.70117188 -116.52099609 -77.21191406 +139.37255859 +1554389072.60299993 +288
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.60710001 +728
+5.79638672 -0.79980469 -8.70117188 -116.82861328 -77.21191406 +139.70214844 +1554389072.60710001 +288
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.63671875 +155.76416016 +1554389072.61129999 +728
+5.80957031 -0.80419922 -8.70117188 -117.15820313 -77.21191406 +140.03173828 +1554389072.61129999 +288
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.61474609 +155.76416016 +1554389072.61540008 +728
+5.82275391 -0.80859375 -8.70117188 -117.48779297 -77.21191406 +140.38330078 +1554389072.61540008 +288
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.61474609 +155.76416016 +1554389072.61960006 +728
+5.83154297 -0.81298828 -8.70117188 -117.81738281 -77.18994141 +140.73486328 +1554389072.61960006 +292
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.61474609 +155.76416016 +1554389072.62380004 +728
+5.84472656 -0.82177734 -8.70117188 -118.16894531 -77.21191406 +141.10839844 +1554389072.62380004 +292
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.61474609 +155.76416016 +1554389072.62789989 +728
+5.85791016 -0.82617188 -8.70117188 -118.49853516 -77.21191406 +141.45996094 +1554389072.62789989 +292
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.61474609 +155.76416016 +1554389072.63210011 +728
+5.86669922 -0.83496094 -8.70117188 -118.80615234 -77.21191406 +141.78955078 +1554389072.63210011 +292
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.61474609 +155.76416016 +1554389072.63630009 +728
+5.87548828 -0.84375000 -8.70117188 -119.13574219 -77.21191406 +142.14111328 +1554389072.63630009 +292
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.61474609 +155.76416016 +1554389072.64039993 +728
+5.88867188 -0.84814453 -8.70117188 -119.46533203 -77.21191406 +142.51464844 +1554389072.64039993 +296
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.61474609 +155.76416016 +1554389072.64459991 +728
+5.89746094 -0.85693359 -8.70556641 -119.77294922 -77.23388672 +142.84423828 +1554389072.64459991 +296
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.61474609 +155.76416016 +1554389072.64879990 +728
+5.90625000 -0.86572266 -8.70556641 -120.10253906 -77.23388672 +143.23974609 +1554389072.64879990 +296
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.61474609 +155.76416016 +1554389072.65289998 +728
+5.91943359 -0.87451172 -8.70556641 -120.43212891 -77.25585938 +143.61328125 +1554389072.65289998 +300
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.61474609 +155.76416016 +1554389072.65709996 +728
+5.92822266 -0.88330078 -8.70556641 -120.76171875 -77.27783203 +143.96484375 +1554389072.65709996 +300
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.61474609 +155.76416016 +1554389072.66129994 +728
+5.93701172 -0.89648438 -8.70556641 -121.09130859 -77.29980469 +144.36035156 +1554389072.66129994 +300
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.61474609 +155.74218750 +1554389072.66540003 +728
+5.94580078 -0.90527344 -8.70996094 -121.42089844 -77.32177734 +144.73388672 +1554389072.66540003 +304
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.61474609 +155.74218750 +1554389072.66960001 +728
+5.95458984 -0.91845703 -8.70996094 -121.77246094 -77.34375000 +145.12939453 +1554389072.66960001 +304
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.61474609 +155.74218750 +1554389072.67379999 +728
+5.96337891 -0.93164063 -8.70996094 -122.12402344 -77.38769531 +145.54687500 +1554389072.67379999 +308
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.61474609 +155.74218750 +1554389072.67790008 +728
+5.97216797 -0.94042969 -8.70996094 -122.47558594 -77.40966797 +145.96435547 +1554389072.67790008 +308
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.61474609 +155.74218750 +1554389072.68210006 +728
+5.98095703 -0.95361328 -8.71435547 -122.82714844 -77.45361328 +146.40380859 +1554389072.68210006 +308
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.61474609 +155.74218750 +1554389072.68630004 +728
+5.98974609 -0.97119141 -8.71435547 -123.20068359 -77.49755859 +146.84326172 +1554389072.68630004 +312
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.61474609 +155.74218750 +1554389072.69039989 +728
+5.99853516 -0.98437500 -8.71435547 -123.57421875 -77.54150391 +147.28271484 +1554389072.69039989 +312
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.61474609 +155.74218750 +1554389072.69460011 +728
+6.00732422 -0.99755859 -8.71875000 -123.94775391 -77.58544922 +147.74414063 +1554389072.69460011 +316
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.61474609 +155.74218750 +1554389072.69869995 +728
+6.01611328 -1.01513672 -8.71875000 -124.36523438 -77.65136719 +148.22753906 +1554389072.69869995 +316
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.61474609 +155.74218750 +1554389072.70289993 +728
+6.02490234 -1.03271484 -8.72314453 -124.76074219 -77.69531250 +148.73291016 +1554389072.70289993 +320
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.61474609 +155.74218750 +1554389072.70709991 +728
+6.03369141 -1.05029297 -8.72314453 -125.17822266 -77.76123047 +149.23828125 +1554389072.70709991 +320
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.61474609 +155.74218750 +1554389072.71120000 +728
+6.03808594 -1.06787109 -8.72753906 -125.61767578 -77.82714844 +149.76562500 +1554389072.71120000 +324
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.61474609 +155.74218750 +1554389072.71539998 +728
+6.04687500 -1.08544922 -8.72753906 -126.03515625 -77.89306641 +150.29296875 +1554389072.71539998 +324
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.61474609 +155.74218750 +1554389072.71959996 +728
+6.05566406 -1.10742188 -8.73193359 -126.45263672 -77.95898438 +150.84228516 +1554389072.71959996 +328
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.61474609 +155.74218750 +1554389072.72370005 +728
+6.06005859 -1.12939453 -8.73193359 -126.91406250 -78.02490234 +151.41357422 +1554389072.72370005 +328
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.61474609 +155.74218750 +1554389072.72790003 +728
+6.06445313 -1.14697266 -8.73632813 -127.37548828 -78.11279297 +151.98486328 +1554389072.72790003 +332
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.61474609 +155.74218750 +1554389072.73210001 +728
+6.07324219 -1.16894531 -8.73632813 -127.85888672 -78.17871094 +152.60009766 +1554389072.73210001 +336
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.61474609 +155.74218750 +1554389072.73620009 +728
+6.07763672 -1.19531250 -8.74072266 -128.38623047 -78.26660156 +153.23730469 +1554389072.73620009 +336
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.61474609 +155.74218750 +1554389072.74040008 +728
+6.08642578 -1.21728516 -8.74072266 -128.89160156 -78.35449219 +153.87451172 +1554389072.74040008 +340
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.61474609 +155.74218750 +1554389072.74460006 +728
+6.09082031 -1.23925781 -8.74511719 -129.35302734 -78.42041016 +154.48974609 +1554389072.74460006 +340
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.61474609 +155.74218750 +1554389072.74869990 +728
+6.09521484 -1.26123047 -8.74511719 -129.85839844 -78.53027344 +155.12695313 +1554389072.74869990 +344
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.61474609 +155.74218750 +1554389072.75289989 +728
+6.09960938 -1.28759766 -8.74951172 -130.40771484 -78.61816406 +155.83007813 +1554389072.75289989 +348
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.61474609 +155.74218750 +1554389072.75710011 +728
+6.10400391 -1.30957031 -8.74951172 -130.95703125 -78.70605469 +156.51123047 +1554389072.75710011 +348
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.61474609 +155.74218750 +1554389072.76119995 +728
+6.10839844 -1.33593750 -8.75390625 -131.52832031 -78.79394531 +157.25830078 +1554389072.76119995 +352
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.61474609 +155.74218750 +1554389072.76539993 +728
+6.11718750 -1.36230469 -8.75830078 -132.12158203 -78.88183594 +157.98339844 +1554389072.76539993 +356
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.61474609 +155.76416016 +1554389072.76950002 +728
+6.12158203 -1.38867188 -8.75830078 -132.69287109 -78.96972656 +158.70849609 +1554389072.76950002 +360
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.61474609 +155.76416016 +1554389072.77370000 +728
+6.12597656 -1.41503906 -8.76269531 -133.28613281 -79.07958984 +159.47753906 +1554389072.77370000 +360
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.61474609 +155.76416016 +1554389072.77789998 +728
+6.13037109 -1.44580078 -8.76269531 -133.94531250 -79.18945313 +160.26855469 +1554389072.77789998 +364
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.61474609 +155.76416016 +1554389072.78200006 +728
+6.13037109 -1.47216797 -8.76708984 -134.58251953 -79.27734375 +161.05957031 +1554389072.78200006 +368
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.61474609 +155.76416016 +1554389072.78620005 +728
+6.13476563 -1.49853516 -8.77148438 -135.24169922 -79.38720703 +161.89453125 +1554389072.78620005 +372
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.61474609 +155.76416016 +1554389072.79040003 +728
+6.13916016 -1.52929688 -8.77148438 -135.90087891 -79.49707031 +162.68554688 +1554389072.79040003 +372
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.61474609 +155.76416016 +1554389072.79450011 +728
+6.13916016 -1.55566406 -8.77587891 -136.60400391 -79.60693359 +163.54248047 +1554389072.79450011 +376
+5.29101563 -0.06591797 -1.36669922 +29.24560547 -2.61474609 +155.76416016 +1554389072.79870009 +728
+6.14355469 -1.58642578 -8.77587891 -137.32910156 -79.69482422 +164.39941406 +1554389072.79870009 +380
